Avg_Utilization_Ratio,Contacts_Count_12_mon,Credit_Limit,Customer_Age,Months_Inactive_12_mon,Months_on_book,Total_Amt_Chng_Q4_Q1,Total_Ct_Chng_Q4_Q1,Total_Relationship_Count,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Ct,y_true,y_pred,exp_Total_Trans_Ct,exp_Total_Ct_Chng_Q4_Q1,exp_Total_Trans_Amt,exp_Total_Revolving_Bal,exp_Contacts_Count_12_mon,exp_Months_Inactive_12_mon,exp_Total_Relationship_Count,exp_Avg_Utilization_Ratio,exp_Total_Amt_Chng_Q4_Q1,exp_Customer_Age,exp_Mismatch,exp_Months_on_book,exp_Credit_Limit
-0.31878162055641945,-0.4116159836207899,0.08707278449381642,-0.6643815436445972,0.6519401850417875,-0.7423482175618831,-0.7893703191562403,-0.5017251416463564,1.4073061679039114,0.7389264181782766,-0.8675654062956494,-0.9312901599161342,1,1,0.08904129977366614,0.052267836842855006,0.035625728744171,0.04805725523690525,-0.03556125101090232,-0.03174644582099103,0.028822994724871535,0.03255217655727285,0.021117837474401047,-0.002582422585384392,False,,
0.22852150034815363,0.4924037661358222,-0.4488986426901703,-0.29014957098317423,-0.3375979225598582,-0.6171294291605774,-1.1212846849933333,-0.6514422192334969,-1.1661480687091097,0.4603807295791799,0.1751311258659655,1.2841709757410253,1,1,,,,,,,,,,,,,
-0.7758638588685114,1.3964235158924343,2.848777773826083,1.331522310549659,-0.3375979225598582,2.137683915668146,-0.5977955845120121,0.6078219675953287,0.7639426087506561,1.1487689732095467,-0.9335066889619966,-1.655575531188667,1,1,0.08969330527831088,0.05977604713930345,0.046048123049935254,0.03037035884861059,-0.036248773243324414,-0.03230409611877542,0.02299892218519008,0.03380369076204372,0.02614248675590759,,False,-0.005561616059029891,
1.2451946116725063,-0.4116159836207899,-0.6739802395740859,0.33357038345253087,0.6519401850417875,-0.36669185235796614,-0.03643705974055266,0.9400708247065171,1.4073061679039114,0.47387853827781456,0.1009471828663249,1.1137508883827825,1,1,,,,,,,,,,,,,
-0.9971540972763273,1.3964235158924343,-0.198514618004055,-1.1633575071931614,-0.3375979225598582,0.008964512845950725,-0.027526606966402512,0.4314429446844508,1.4073061679039114,-1.4268583411935547,-0.5249062410115953,-0.6756600288787696,1,0,,,,,,,,,,,,,
-0.9971540972763273,-0.4116159836207899,-0.7255751901794409,-1.9118214525160075,-1.327136030161504,-1.2432233711671055,0.5471975969662821,-0.2986841734117412,0.12057904959740082,-1.4268583411935547,-0.5419803231305602,-0.03658470128535821,1,1,0.0787851100629393,0.04833260112072883,0.03408367174831362,0.038907615485633346,-0.030071439538380963,-0.03039814483212401,0.02103512467159303,0.027717848522646228,0.02142797590096589,,False,,0.006403529667731719
-0.10845072862302771,-1.315635733377402,-0.627775806196156,0.20882639256538985,0.6519401850417875,0.259402089648562,0.8635186704486124,-0.5058269793884698,-0.5227845095558545,-0.5482737022642452,-0.05448584056149347,0.5598856044684924,1,1,,,,,,,,,,,,,
-0.45295058951603573,-1.315635733377402,-0.09774494901790315,-0.29014957098317423,0.6519401850417875,0.008964512845950725,-0.1411348798368169,0.5873127788847615,-1.809511627862365,0.00022816030754436843,1.3767932501696674,1.4971960849388293,1,1,,,,,,,,,,,,,
-0.8919333010749121,1.3964235158924343,2.0391000841556925,-0.41489356187031523,0.6519401850417875,0.008964512845950725,-0.9898555065746186,0.3678644596816925,-0.5227845095558545,-0.4758763646988412,-0.1737100346680587,0.3042554734311279,1,1,,,,,,,,,,,,,
2.031610746564514,1.3964235158924343,-0.6843212318062892,0.832546347001095,-0.3375979225598582,1.261152396859007,-1.3228836790084806,0.006902738375709975,1.4073061679039114,1.0456947976927005,-0.8849338691408034,-1.7407855748677887,1,1,,,,,,,,,,,,,
-0.735900989401167,-1.315635733377402,2.3928940311638414,-0.040661589208892186,-1.327136030161504,0.3846208780498676,-0.41067607625485897,-0.6309330305229297,-1.1661480687091097,1.2420265605819316,1.3703168741935083,1.4971960849388293,1,1,,,,,,,,,,,,,
-0.6705877124323769,0.4924037661358222,-0.25131968472168914,-0.9138695254188793,0.6519401850417875,-0.7423482175618831,-0.4195865290290091,-0.5673545455201714,0.7639426087506561,-0.7286535094187263,-0.14044501260869605,0.7303056918267355,1,1,,,,,,,,,,,,,
-0.09029585163509284,1.3964235158924343,-0.415455433769002,0.33357038345253087,-1.327136030161504,0.13418330124725636,-2.0613374526661743,-0.6555440569756102,0.7639426087506561,0.060354762692371416,-0.22169409303687385,0.21904542975200636,1,1,,,,,,,,,,,,,
-0.8085204973529064,0.4924037661358222,2.6621998714237756,0.20882639256538985,0.6519401850417875,0.008964512845950725,1.072914310641141,-1.3118380957137603,-0.5227845095558545,0.6800268893115073,-0.5493398412852865,-0.973895181755695,0,0,,,,,,,,,,,,,
-0.9971540972763273,0.4924037661358222,-0.6334963550905663,0.33357038345253087,0.6519401850417875,0.8854960316550902,-0.3839447179324085,0.28377678596836703,1.4073061679039114,-1.4268583411935547,0.06267768846174841,1.0285408447036608,1,1,,,,,,,,,,,,,
1.2079992539411275,-1.315635733377402,-0.5989530406127808,0.20882639256538985,0.6519401850417875,0.259402089648562,0.045984628420336224,-0.18998547324573506,-1.1661480687091097,0.9499830632842001,0.2081017671991391,1.0711458665432216,1,1,,,,,,,,,,,,,
1.5675543786777888,0.4924037661358222,-0.6394369250963002,0.33357038345253087,0.6519401850417875,0.3846208780498676,-0.6378926219956877,-0.32534611873547853,-1.1661480687091097,1.0211533273315465,1.1233314449208953,1.6250111504575115,1,1,,,,,,,,,,,,,
-0.862985128316711,-0.4116159836207899,2.848777773826083,0.08408240167824883,-0.3375979225598582,0.008964512845950725,0.06380553396863652,-0.723224379720482,-0.5227845095558545,0.12416258563137154,1.0076398195285987,0.5172805826289317,1,1,,,,,,,,,,,,,
0.7111755471005684,-1.315635733377402,-0.6667195429004112,2.204730246759646,0.6519401850417875,1.8872463388655352,0.9682164905448767,-0.10999963727452301,1.4073061679039114,0.057900615656256024,-0.22287161594163005,-0.24960981048316203,1,1,,,,,,,,,,,,,
-0.5472673894777461,-0.4116159836207899,-0.037899206737917766,0.20882639256538985,-1.327136030161504,0.008964512845950725,0.5026453330955314,0.17917992354447437,-1.1661480687091097,-0.16297261759412904,1.3470607968245734,1.198960932061904,1,1,,,,,,,,,,,,,
-0.8738337743216965,0.4924037661358222,2.848777773826083,-0.7891255345317383,-0.3375979225598582,-0.49191064075927177,-0.6713068198987509,-0.7109188664941417,0.7639426087506561,0.02354255715064057,-0.5781891524518133,-0.4626349196809658,1,1,,,,,,,,,,,,,
-0.6453480054003699,-0.4116159836207899,0.2138049446161384,-0.29014957098317423,0.6519401850417875,0.008964512845950725,0.6719439358043843,0.3678644596816925,1.4073061679039114,-0.1715621322205329,0.0932932839854096,0.6877006699871747,1,1,,,,,,,,,,,,,
1.4506546829505984,0.4924037661358222,-0.6147945606280709,-1.6623334707417254,-0.3375979225598582,-2.2449736783775505,-0.11440352151436647,-0.18998547324573506,-1.1661480687091097,1.0935506648969504,0.1262639253185832,0.8581207573454178,1,1,,,,,,,,,,,,,
-0.1916974816408754,0.4924037661358222,-0.3327274959113752,-0.29014957098317423,-0.3375979225598582,-1.1180045827657998,-1.1992511467671472,-1.3282454466822142,0.12057904959740082,0.09839404175215996,-0.16929432377522294,0.3894655171102494,1,1,,,,,,,,,,,,,
-0.2899994985023764,-0.4116159836207899,-0.4317369960069392,0.5830583652268129,0.6519401850417875,0.13418330124725636,-0.9854002801875436,2.3572557646067103,-1.1661480687091097,-0.29795070458047546,-0.6550225219871554,-0.6330550070392089,0,1,,,,,,,,,,,,,
-0.9971540972763273,0.4924037661358222,0.08795286893911032,0.08408240167824883,0.6519401850417875,0.13418330124725636,-0.36389619919057065,0.8846960151879858,-1.1661480687091097,-1.4268583411935547,-0.08510143608515466,0.4320705389498102,1,1,,,,,,,,,,,,,
1.4046032876641295,-0.4116159836207899,-0.6398769673189472,1.331522310549659,-1.327136030161504,1.0107148200563958,-0.27256405825553165,0.13816154612334,-0.5227845095558545,0.8604066964659884,0.03853846891424631,0.7303056918267355,1,1,,,,,,,,,,,,,
-0.9028372973146168,0.4924037661358222,1.762753568333407,-0.9138695254188793,0.6519401850417875,0.008964512845950725,-1.8341209069253455,-1.336449122166441,-1.809511627862365,-0.6501208042630339,-0.7212581853796916,-0.8034750943974519,0,0,,,,,,,,,,,,,
-0.29708432854644856,0.4924037661358222,-0.2636408669558038,-1.0386135163060204,0.6519401850417875,-0.6171294291605774,0.2598354949999398,0.4786140787187554,1.4073061679039114,0.050538174547909855,0.28993960907969496,0.815515735505857,1,1,,,,,,,,,,,,,
-0.9971540972763273,1.3964235158924343,-0.6792607462458493,0.5830583652268129,0.6519401850417875,1.1359336084577014,0.26874594777408994,0.9113579605117231,-0.5227845095558545,-1.4268583411935547,-0.30235441201267355,-0.4626349196809658,1,0,,,,,,,,,,,,,
1.5923512838320413,-0.4116159836207899,-0.6158946661846884,-1.1633575071931614,0.6519401850417875,-1.6188797363710223,-0.22355656799770582,-0.953952752714363,0.12057904959740082,1.23220997243747,-0.6906425898560304,-0.6756600288787696,1,1,0.10709458343911933,0.05783244524446929,0.04473107437859852,0.04945941691655516,-0.043093098454730375,-0.025126505491234897,0.020275237948946676,0.0384124769859387,0.02929884167443349,,False,,0.004113230170824304
0.08062567317814763,0.4924037661358222,-0.5215056094269173,-0.6643815436445972,0.6519401850417875,-0.36669185235796614,1.8659446075405044,0.255063921773573,-0.5227845095558545,-0.0071342808008018005,-0.8443093289267145,-1.1017102472743772,1,1,0.09467848732407863,0.05155388509694216,0.0283729654231148,0.052090816624509706,-0.03623763848744151,-0.029923022874715988,0.025402287352322948,0.027615668933180373,0.02977880307809454,-0.008508932307753117,False,,
1.429400192818382,-1.315635733377402,-0.7667191379969309,-0.1654055800960332,-1.327136030161504,0.008964512845950725,-0.7849150927691653,0.8129138547010005,-0.5227845095558545,-0.06235258911339807,-0.4198123217621044,-0.1643997668040405,1,1,,,,,,,,,,,,,
0.6350136241267929,-1.315635733377402,-0.5892721117145477,0.5830583652268129,0.6519401850417875,0.008964512845950725,-0.005250475031027139,-0.1305088259850902,-1.809511627862365,0.3818480244234875,2.8872607562456825,2.1788764343718015,1,1,,,,,,,,,,,,,
1.879286900616963,-0.4116159836207899,-0.6649593740098234,-0.1654055800960332,-0.3375979225598582,0.008964512845950725,-0.564381386608949,0.3227442445184447,-0.5227845095558545,1.0910965178608352,-0.07980258301375176,0.13383538607288484,1,1,,,,,,,,,,,,,
-0.05044368263718703,-0.4116159836207899,-0.6178748561865997,0.33357038345253087,-1.327136030161504,0.7602772432537845,1.4649742327037476,0.20994370661032516,1.4073061679039114,-0.46237855600020655,-0.8136937334030533,-1.1869202909534988,1,1,0.12524509661451094,0.07324785712679285,0.04869930212712981,0.043385286313572455,-0.0499180312238749,-0.03596659104512467,0.029891364610443377,0.049735055277468944,0.0393386205354151,-0.017027880659946336,False,,
-0.7323585743791309,0.4924037661358222,2.848777773826083,-0.9138695254188793,0.6519401850417875,0.008964512845950725,1.3313174410914954,0.1586707348339072,1.4073061679039114,1.6616857037576631,1.0191206678499716,-0.07918972312491897,0,1,,,,,,,,,,,,,
0.3161962721435464,-0.4116159836207899,-0.4383376293466435,-1.0386135163060204,-1.327136030161504,-0.9927857943644943,2.1822656810228347,-0.18998547324573506,-0.5227845095558545,0.6346251691433726,-0.6388315820467576,-1.2721303346326203,1,1,0.11745454934194734,0.06752866445969206,0.045095467697429614,0.05991435369738021,-0.04070550128324067,-0.031503039764988194,0.033338003478286346,0.03375322342287277,0.036087577271326166,,False,,0.013902887771436973
1.6508011316956366,-0.4116159836207899,-0.7089635962745185,-2.5355414069517126,-0.3375979225598582,-2.119754889976245,0.07717121312986175,-1.672799817019743,0.7639426087506561,0.5327780671445839,-0.5428634653091273,-0.8034750943974519,1,1,0.09504727332016803,0.06006022241323506,0.03751985702450879,0.04323042543835007,-0.03954305279321687,-0.033387386571586235,0.03257013982152213,0.04325296657861523,0.02435158803997615,,False,-0.006962679253365382,
1.937736748480558,1.3964235158924343,-0.6073138428430728,-1.2881014980803023,-0.3375979225598582,0.008964512845950725,-0.5198291227381983,-0.8114138911759209,0.7639426087506561,1.6616857037576631,-0.599678945463614,-1.0165002035952557,0,1,,,,,,,,,,,,,
-0.6816577593762396,-0.4116159836207899,0.9794784120218337,-0.5396375527574563,0.6519401850417875,0.008964512845950725,0.45141022964416805,-1.000098427313139,0.7639426087506561,0.4444287738444299,-0.8811069197003457,-1.5703654875095456,1,1,0.09188538097655374,0.05862709310087035,0.05185740875039711,0.04292906473592881,-0.03681350582304039,-0.034746614912962846,0.03375063633033717,0.032321008217521804,0.024331001740383246,,False,-0.003758218527458274,
-0.3152392055343834,-1.315635733377402,-0.388612858187538,-0.5396375527574563,-1.327136030161504,0.13418330124725636,-0.6980381782212013,-0.803210215691694,1.4073061679039114,-0.2513219108942831,-0.11159570144216915,0.34686049527068863,1,1,,,,,,,,,,,,,
-0.9971540972763273,0.4924037661358222,1.2628656034064705,0.45831437433967187,-1.327136030161504,0.8854960316550902,0.273201174161165,0.35145710871323876,-0.5227845095558545,-1.4268583411935547,0.09888651778300155,0.9859358228641001,1,1,,,,,,,,,,,,,
-0.2572321595485427,-0.4116159836207899,0.07299143336911397,0.7078023561139539,-0.3375979225598582,0.6350584548524789,-0.4797320852545226,0.2673694349999133,-1.809511627862365,0.9021271960799501,1.1842682552420287,0.9433308010245394,1,1,,,,,,,,,,,,,
2.2175875352214076,-0.4116159836207899,-0.7012628573781969,1.082034328775377,0.6519401850417875,0.008964512845950725,-0.680217272672901,-0.13461066372720365,0.7639426087506561,1.027288694921835,-0.5605263088804703,-0.973895181755695,0,1,,,,,,,,,,,,,
-0.9971540972763273,-0.4116159836207899,0.750656456245419,-0.040661589208892186,-0.3375979225598582,0.5098396664511733,0.1328615429683002,-0.18998547324573506,0.12057904959740082,-1.4268583411935547,-0.8787518738908333,-1.4851554438304242,1,0,0.1259152060307113,0.07714433461680094,0.05560837874992094,0.07790581647338055,-0.05523149749846893,-0.0434785170510611,0.037825917043295985,0.034644075655451294,0.03128250685679384,,True,,0.007915130488047798
-0.9971540972763273,-0.4116159836207899,-0.48894248495104287,2.3294742376467874,0.6519401850417875,2.5133402808720633,-0.2057356624494055,0.0417683591836742,0.7639426087506561,-1.4268583411935547,-0.8263521046291824,-1.4425504219908634,1,0,0.09163363197468904,0.06824676467561522,0.029884865041677634,0.0439547025979504,-0.05179709738259513,-0.027665431774121816,0.03501821598608399,0.03758611492751207,0.025947501419308162,,False,-0.012734021878304337,
0.7439428860544021,-1.315635733377402,-0.5985129983901337,-1.7870774616288665,-0.3375979225598582,-1.368442159568411,0.803373114223099,0.3104387312921044,-0.5227845095558545,0.4542453619888914,0.004390304676316519,0.4320705389498102,1,1,,,,,,,,,,,,,
-0.6635028823883047,-0.4116159836207899,0.5200743315784165,-1.0386135163060204,0.6519401850417875,-1.4936609479697167,-0.32825438809397006,-1.1641719369976766,0.12057904959740082,0.08244208601740992,-0.7621771063199695,-1.357340378311742,1,0,0.10588797957073635,0.06213510950603688,0.04119093828481793,0.05350095207562872,-0.041180886435515256,-0.027016504208413734,0.033831842882252536,0.036334395789769554,0.03416863352906467,,False,-0.009977980617052629,
-0.2860142816025858,0.4924037661358222,-0.270681542518155,-0.5396375527574563,-1.327136030161504,-0.7423482175618831,-0.16786623815926738,-0.2617676337327202,-0.5227845095558545,0.060354762692371416,3.596718306361293,1.4545910630992684,1,1,,,,,,,,,,,,,
0.6314712091047568,-0.4116159836207899,-0.7655090218846518,-2.4107974160645718,-0.3375979225598582,0.008964512845950725,0.9258918398676635,1.065176875840977,-0.5227845095558545,-0.5040990556141682,0.03206209293808721,-0.33481985416228355,1,1,,,,,,,,,,,,,
1.7482175448016286,1.3964235158924343,-0.5892721117145477,0.45831437433967187,0.6519401850417875,0.13418330124725636,-0.7024934046082764,0.554498076947854,0.12057904959740082,1.6175110571075861,-0.12925854501351217,-0.24960981048316203,1,1,,,,,,,,,,,,,
-0.9971540972763273,0.4924037661358222,-0.05286064230791411,0.33357038345253087,-0.3375979225598582,0.8854960316550902,0.9303470662547386,0.9810892021276515,0.12057904959740082,-1.4268583411935547,-0.6420697700348371,0.3042554734311279,1,1,0.12424335084349415,0.07817671705798461,0.05068695210235068,0.06517665388338566,-0.05305566849286428,-0.03703343784198975,0.033832917750825066,0.04001948219204192,0.04034519239215868,-0.00937846217796224,True,,
-0.35154895951025317,-0.4116159836207899,0.17420114457791278,-1.2881014980803023,0.6519401850417875,0.008964512845950725,0.08162643951693682,-0.12230515050086332,0.7639426087506561,0.8088696087075653,-0.5405084194996149,0.1764404079124456,1,1,0.09899962284181547,0.06473452534397635,0.0394888296354762,0.046360046339205506,-0.040546066019082005,-0.032867045455282455,0.03373360859593149,0.037511683569406505,0.03354239726463213,,False,,0.013789564355019004
-0.04690126761515096,-1.315635733377402,-0.44933868491281725,-1.4128454889674433,0.6519401850417875,-0.7423482175618831,-1.436491951878895,-0.891399727147133,-0.5227845095558545,0.03704036584927521,-0.7330334144272536,-1.357340378311742,1,0,,,,,,,,,,,,,
1.7818704875109712,0.4924037661358222,-0.6334963550905663,0.08408240167824883,-1.327136030161504,0.008964512845950725,-0.19236998328818028,0.335049757744785,-1.1661480687091097,1.2739304720514315,0.1103673661043745,0.9007257791849785,1,1,,,,,,,,,,,,,
-0.714203697391196,-2.219655483134014,1.4265613102311363,0.9572903378882359,0.6519401850417875,0.6350584548524789,1.5362578548969488,-0.7703955137547865,-0.5227845095558545,0.6297168750711418,-0.7451030242010046,-0.5478449633600874,1,1,0.10463671320962037,0.0572659454751969,0.03675733419625665,0.0413086944462077,-0.04253520143606914,-0.03350544310249893,0.03391742931181196,0.03355318269793235,0.02427160816365095,,False,,0.009695325405164455
-0.9971540972763273,0.4924037661358222,-0.4136952648784142,-1.9118214525160075,0.6519401850417875,0.008964512845950725,0.5939774740305704,0.3227442445184447,1.4073061679039114,-1.4268583411935547,-0.4801603706308597,-1.314735356472181,0,0,,,,,,,,,,,,,
-0.627193128412435,-0.4116159836207899,1.093889389910041,-0.5396375527574563,-0.3375979225598582,-0.7423482175618831,-0.05425796528885296,0.255063921773573,-0.5227845095558545,0.8947647549716039,-0.10835751345408962,0.5598856044684924,1,1,,,,,,,,,,,,,
0.7802526400302718,-1.315635733377402,-0.5545087761254386,1.082034328775377,-1.327136030161504,0.6350584548524789,-1.1546988828963964,0.17507808580236095,-1.809511627862365,0.7327910505879882,2.6155473459731895,2.391901543569605,1,1,,,,,,,,,,,,,
0.4392951941592999,-0.4116159836207899,-0.4836619782792795,-2.0365654434031484,-0.3375979225598582,-1.368442159568411,0.11949586380707496,0.05407387241001451,0.7639426087506561,0.6297168750711418,-0.5708296342970871,0.9859358228641001,1,1,0.08925382972693527,0.0677679098578636,0.032732767306411004,0.05161412404650502,-0.0375255576137223,-0.025959529613576345,0.0382615966047633,0.043558085033688895,0.026343436283785906,,False,,0.0038328660745002765
-0.648890420422406,1.3964235158924343,0.14603844232850788,0.45831437433967187,0.6519401850417875,0.008964512845950725,0.297704919290078,1.6271286465105181,1.4073061679039114,-0.25868435200262924,1.7385871626560097,-0.07918972312491897,0,1,,,,,,,,,,,,,
-0.08675343661305678,0.4924037661358222,-0.25131968472168914,1.331522310549659,-0.3375979225598582,1.3863711852603127,0.6207088323530209,0.20994370661032516,0.12057904959740082,0.5290968465904108,-0.7751298582722878,-1.1869202909534988,1,1,0.10545751312840906,0.06196799690418997,0.045302381026871716,0.04751991056073148,-0.02843656895337592,-0.02547166221448229,0.02642978031381453,0.03037666093419909,0.01940341270543595,,False,,0.007080456945870374
1.6950813194710874,0.4924037661358222,-0.7451570690872303,-0.040661589208892186,-1.327136030161504,-1.2432233711671055,0.3467124095479038,0.006902738375709975,1.4073061679039114,0.26527604020800644,-0.04241623078774242,0.3042554734311279,1,1,,,,,,,,,,,,,
-0.7469710363450297,1.3964235158924343,2.494983826817934,-1.5375894798545844,-1.327136030161504,-1.1180045827657998,-0.3683514255776457,-0.1530689335667141,-0.5227845095558545,1.2138038696666045,-0.5443353689400726,-0.12179474496447973,1,1,0.10209783196664553,0.07380594338356763,0.042085839457718904,0.05855630242818275,-0.04346450096338208,-0.03850229420478562,0.03021326689486771,0.040193962478735516,0.025362767990183627,,False,-0.011389146832668959,
