Avg_Utilization_Ratio,Contacts_Count_12_mon,Credit_Limit,Customer_Age,Dependent_count,Education_Level_n,Months_Inactive_12_mon,Months_on_book,Total_Amt_Chng_Q4_Q1,Total_Ct_Chng_Q4_Q1,Total_Relationship_Count,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Ct,y_true,y_pred,exp_Total_Trans_Ct,exp_Total_Revolving_Bal,exp_Total_Relationship_Count,exp_Total_Trans_Amt,exp_Total_Ct_Chng_Q4_Q1,exp_Avg_Utilization_Ratio,exp_Months_Inactive_12_mon,exp_Contacts_Count_12_mon,exp_Education_Level_n,exp_Dependent_count,exp_Mismatch,exp_Months_on_book,exp_Credit_Limit,exp_Total_Amt_Chng_Q4_Q1,exp_Customer_Age
-0.9971540972763273,-0.4116159836207899,0.8897097986018556,-1.0386135163060204,0.5033681273277852,1.0374468860035269,-0.3375979225598582,-0.8675670059631887,-0.18568714370756767,0.46630856549241506,-1.1661480687091097,-1.4268583411935547,3.1516146483634495,2.051061368853119,1,1,,,,,,,,,,,,,,,
-0.884682420326682,-1.315635733377402,1.4776062080581827,0.20882639256538985,1.2732834007681237,-0.5976783393374748,1.6414782926434333,0.008964512845950725,-0.7069486309953514,0.7124188300192213,1.4073061679039114,-0.5863129813240338,-0.24347826677486353,-0.03658470128535821,1,1,,,,,,,,,,,,,,,
1.8031249776431877,-0.4116159836207899,-0.5910322806051356,-1.2881014980803023,1.2732834007681237,-0.5976783393374748,-0.3375979225598582,-1.4936609479697167,-1.7427887659903063,-2.7437640149996736,-0.5227845095558545,1.6616857037576631,-1.0444882227352685,-1.9964157059051533,0,0,0.12129184113691185,0.05216365464802928,0.025894086342006236,-0.018233837637166177,0.025305242385125836,0.016214964941105667,-0.018065162262043907,-0.02014957898186669,-0.0065569713544951416,,False,,,-0.011128233534234531,
-0.5583374364216088,-0.4116159836207899,0.26132950466200916,0.832546347001095,-1.036462419552892,-1.6877618228981428,-0.3375979225598582,1.0107148200563958,-0.651258301156913,-0.24536028276426647,-0.5227845095558545,0.20269529078706403,-0.17989202991802875,0.9007257791849785,1,1,,,,,,,,,,,,,,,
0.8962667320019532,-0.4116159836207899,-0.6447174317680636,1.206778319662518,-0.26654714611255337,-0.05263659755714094,0.6519401850417875,0.6350584548524789,-0.3371648408681202,-2.037863376067839,0.7639426087506561,0.347489965917872,-0.794264605474576,-1.6129705093491065,1,1,,,,,,,,,,,,,,,
0.7767102250082357,-0.4116159836207899,-0.4937829494001593,-0.1654055800960332,1.2732834007681237,-0.5976783393374748,-0.3375979225598582,0.008964512845950725,-0.08989977638545356,-0.11820331275874989,-1.1661480687091097,1.0604196799093928,-0.023870245037832277,-0.03658470128535821,1,1,,,,,,,,,,,,,,,
-0.565422266465681,-1.315635733377402,1.3684757368417386,1.4562663014368,1.2732834007681237,-0.05263659755714094,-1.327136030161504,1.1359336084577014,0.36453331509620407,-1.592813981048531,0.12057904959740082,1.6616857037576631,-0.9844345545927022,-1.3999454001513025,0,1,0.14425533721751446,0.05042544296808661,0.03466339531676946,-0.019450714912004282,0.031128196794319593,0.02172140944530367,-0.02031457965024528,-0.011261131984786746,,,False,,-0.011871962979385031,,-0.008979120889432693
-0.18461265159680326,-1.315635733377402,-0.41413530710106117,-2.0365654434031484,-1.8063776929932305,-0.5976783393374748,-0.3375979225598582,-2.3701924667788563,-0.3683514255776457,0.43554478242656425,-0.5227845095558545,-0.08934820651066736,-0.440713353321527,0.1764404079124456,1,1,,,,,,,,,,,,,,,
-0.5981896054195146,0.4924037661358222,-0.49290286495486546,-2.5355414069517126,-1.8063776929932305,-1.6877618228981428,-0.3375979225598582,0.008964512845950725,1.669914646509201,-0.7150207042362552,0.7639426087506561,-0.8673128169592459,-0.5655307812256841,0.3894655171102494,1,1,0.1245365328275844,0.047331380167897445,0.01906984446745751,-0.04569585045889183,0.029557755504148034,0.017085974982857098,-0.015306807324394876,,,-0.007392246776515661,False,,-0.017787143981405476,-0.008284793694279412,
-0.9971540972763273,-0.4116159836207899,0.9935597631465362,0.08408240167824883,0.5033681273277852,1.0374468860035269,0.6519401850417875,0.008964512845950725,-0.15004533261096706,0.6549931016296332,-0.5227845095558545,-1.4268583411935547,0.0673877800807732,0.26165045159156713,1,1,,,,,,,,,,,,,,,
1.186744763808911,-0.4116159836207899,-0.6539583184436496,1.7057542832110821,-1.036462419552892,-0.05263659755714094,-0.3375979225598582,0.008964512845950725,-0.949758469090943,-0.41353563019091744,0.7639426087506561,0.5573195375057378,-0.06508354670429926,0.26165045159156713,1,1,,,,,,,,,,,,,,,
0.16387242619599532,-0.4116159836207899,-0.5210655672042703,1.082034328775377,-0.26654714611255337,-1.1427200811178089,-0.3375979225598582,1.0107148200563958,-0.323799161706895,-0.33765163196181885,-1.1661480687091097,0.10330233582439073,-0.21286267125120234,-0.12179474496447973,1,1,,,,,,,,,,,,,,,
-0.31878162055641945,-0.4116159836207899,0.08707278449381642,-0.6643815436445972,-0.26654714611255337,-0.05263659755714094,0.6519401850417875,-0.7423482175618831,-0.7893703191562403,-0.5017251416463564,1.4073061679039114,0.7389264181782766,-0.8675654062956494,-0.9312901599161342,1,1,0.12617647227267803,0.04484107301063503,0.030953272628023068,-0.02240066238901369,0.025947952824446462,0.010887406258161886,-0.020940710564505277,-0.015840376751172055,,,False,,-0.0070751665940133185,,-0.007835776558416534
0.22852150034815363,0.4924037661358222,-0.4488986426901703,-0.29014957098317423,-1.036462419552892,-0.05263659755714094,-0.3375979225598582,-0.6171294291605774,-1.1212846849933333,-0.6514422192334969,-1.1661480687091097,0.4603807295791799,0.1751311258659655,1.2841709757410253,1,1,,,,,,,,,,,,,,,
-0.7758638588685114,1.3964235158924343,2.848777773826083,1.331522310549659,-0.26654714611255337,1.0374468860035269,-0.3375979225598582,2.137683915668146,-0.5977955845120121,0.6078219675953287,0.7639426087506561,1.1487689732095467,-0.9335066889619966,-1.655575531188667,1,1,0.13232013341058207,0.03466580054975906,0.034154119681670925,-0.028625338338867396,0.041871495204401706,0.019794625507306037,-0.008774518075143133,-0.009430743266511712,,-0.010191632741304845,False,,-0.009700948126344788,,
1.2451946116725063,-0.4116159836207899,-0.6739802395740859,0.33357038345253087,2.0431986742084622,-0.05263659755714094,0.6519401850417875,-0.36669185235796614,-0.03643705974055266,0.9400708247065171,1.4073061679039114,0.47387853827781456,0.1009471828663249,1.1137508883827825,1,1,,,,,,,,,,,,,,,
-0.9971540972763273,1.3964235158924343,-0.198514618004055,-1.1633575071931614,-1.036462419552892,-0.5976783393374748,-0.3375979225598582,0.008964512845950725,-0.027526606966402512,0.4314429446844508,1.4073061679039114,-1.4268583411935547,-0.5249062410115953,-0.6756600288787696,1,1,,,,,,,,,,,,,,,
-0.9971540972763273,-0.4116159836207899,-0.7255751901794409,-1.9118214525160075,-1.036462419552892,1.5824886277838608,-1.327136030161504,-1.2432233711671055,0.5471975969662821,-0.2986841734117412,0.12057904959740082,-1.4268583411935547,-0.5419803231305602,-0.03658470128535821,1,1,0.11961422976168147,0.04345127531662548,0.02324531585835232,-0.02608638305433528,0.02646991738972291,0.011234087776493503,-0.014606855849345372,-0.011855340742519245,0.008634916718145962,,False,-0.013712210299767668,,,
-0.10845072862302771,-1.315635733377402,-0.627775806196156,0.20882639256538985,2.0431986742084622,0.492405144223193,0.6519401850417875,0.259402089648562,0.8635186704486124,-0.5058269793884698,-0.5227845095558545,-0.5482737022642452,-0.05448584056149347,0.5598856044684924,1,1,,,,,,,,,,,,,,,
-0.45295058951603573,-1.315635733377402,-0.09774494901790315,-0.29014957098317423,2.0431986742084622,1.0374468860035269,0.6519401850417875,0.008964512845950725,-0.1411348798368169,0.5873127788847615,-1.809511627862365,0.00022816030754436843,1.3767932501696674,1.4971960849388293,1,1,,,,,,,,,,,,,,,
-0.8919333010749121,1.3964235158924343,2.0391000841556925,-0.41489356187031523,0.5033681273277852,-1.6877618228981428,0.6519401850417875,0.008964512845950725,-0.9898555065746186,0.3678644596816925,-0.5227845095558545,-0.4758763646988412,-0.1737100346680587,0.3042554734311279,1,1,,,,,,,,,,,,,,,
2.031610746564514,1.3964235158924343,-0.6843212318062892,0.832546347001095,-0.26654714611255337,-0.5976783393374748,-0.3375979225598582,1.261152396859007,-1.3228836790084806,0.006902738375709975,1.4073061679039114,1.0456947976927005,-0.8849338691408034,-1.7407855748677887,1,1,,,,,,,,,,,,,,,
-0.735900989401167,-1.315635733377402,2.3928940311638414,-0.040661589208892186,-0.26654714611255337,1.5824886277838608,-1.327136030161504,0.3846208780498676,-0.41067607625485897,-0.6309330305229297,-1.1661480687091097,1.2420265605819316,1.3703168741935083,1.4971960849388293,1,1,,,,,,,,,,,,,,,
-0.6705877124323769,0.4924037661358222,-0.25131968472168914,-0.9138695254188793,0.5033681273277852,-0.05263659755714094,0.6519401850417875,-0.7423482175618831,-0.4195865290290091,-0.5673545455201714,0.7639426087506561,-0.7286535094187263,-0.14044501260869605,0.7303056918267355,1,1,,,,,,,,,,,,,,,
-0.09029585163509284,1.3964235158924343,-0.415455433769002,0.33357038345253087,-1.036462419552892,-0.5976783393374748,-1.327136030161504,0.13418330124725636,-2.0613374526661743,-0.6555440569756102,0.7639426087506561,0.060354762692371416,-0.22169409303687385,0.21904542975200636,1,1,,,,,,,,,,,,,,,
-0.8085204973529064,0.4924037661358222,2.6621998714237756,0.20882639256538985,1.2732834007681237,1.5824886277838608,0.6519401850417875,0.008964512845950725,1.072914310641141,-1.3118380957137603,-0.5227845095558545,0.6800268893115073,-0.5493398412852865,-0.973895181755695,0,0,,,,,,,,,,,,,,,
-0.9971540972763273,0.4924037661358222,-0.6334963550905663,0.33357038345253087,-1.8063776929932305,1.5824886277838608,0.6519401850417875,0.8854960316550902,-0.3839447179324085,0.28377678596836703,1.4073061679039114,-1.4268583411935547,0.06267768846174841,1.0285408447036608,1,1,,,,,,,,,,,,,,,
1.2079992539411275,-1.315635733377402,-0.5989530406127808,0.20882639256538985,1.2732834007681237,-0.05263659755714094,0.6519401850417875,0.259402089648562,0.045984628420336224,-0.18998547324573506,-1.1661480687091097,0.9499830632842001,0.2081017671991391,1.0711458665432216,1,1,,,,,,,,,,,,,,,
1.5675543786777888,0.4924037661358222,-0.6394369250963002,0.33357038345253087,-0.26654714611255337,-0.5976783393374748,0.6519401850417875,0.3846208780498676,-0.6378926219956877,-0.32534611873547853,-1.1661480687091097,1.0211533273315465,1.1233314449208953,1.6250111504575115,1,1,,,,,,,,,,,,,,,
-0.862985128316711,-0.4116159836207899,2.848777773826083,0.08408240167824883,-0.26654714611255337,1.0374468860035269,-0.3375979225598582,0.008964512845950725,0.06380553396863652,-0.723224379720482,-0.5227845095558545,0.12416258563137154,1.0076398195285987,0.5172805826289317,1,1,,,,,,,,,,,,,,,
0.7111755471005684,-1.315635733377402,-0.6667195429004112,2.204730246759646,-1.036462419552892,1.0374468860035269,0.6519401850417875,1.8872463388655352,0.9682164905448767,-0.10999963727452301,1.4073061679039114,0.057900615656256024,-0.22287161594163005,-0.24960981048316203,1,1,,,,,,,,,,,,,,,
-0.5472673894777461,-0.4116159836207899,-0.037899206737917766,0.20882639256538985,0.5033681273277852,1.5824886277838608,-1.327136030161504,0.008964512845950725,0.5026453330955314,0.17917992354447437,-1.1661480687091097,-0.16297261759412904,1.3470607968245734,1.198960932061904,1,1,,,,,,,,,,,,,,,
-0.8738337743216965,0.4924037661358222,2.848777773826083,-0.7891255345317383,-0.26654714611255337,-0.05263659755714094,-0.3375979225598582,-0.49191064075927177,-0.6713068198987509,-0.7109188664941417,0.7639426087506561,0.02354255715064057,-0.5781891524518133,-0.4626349196809658,1,1,,,,,,,,,,,,,,,
-0.6453480054003699,-0.4116159836207899,0.2138049446161384,-0.29014957098317423,-0.26654714611255337,0.492405144223193,0.6519401850417875,0.008964512845950725,0.6719439358043843,0.3678644596816925,1.4073061679039114,-0.1715621322205329,0.0932932839854096,0.6877006699871747,1,1,,,,,,,,,,,,,,,
1.4506546829505984,0.4924037661358222,-0.6147945606280709,-1.6623334707417254,-1.036462419552892,-0.5976783393374748,-0.3375979225598582,-2.2449736783775505,-0.11440352151436647,-0.18998547324573506,-1.1661480687091097,1.0935506648969504,0.1262639253185832,0.8581207573454178,1,1,,,,,,,,,,,,,,,
-0.1916974816408754,0.4924037661358222,-0.3327274959113752,-0.29014957098317423,-0.26654714611255337,1.0374468860035269,-0.3375979225598582,-1.1180045827657998,-1.1992511467671472,-1.3282454466822142,0.12057904959740082,0.09839404175215996,-0.16929432377522294,0.3894655171102494,1,1,,,,,,,,,,,,,,,
-0.2899994985023764,-0.4116159836207899,-0.4317369960069392,0.5830583652268129,1.2732834007681237,-0.5976783393374748,0.6519401850417875,0.13418330124725636,-0.9854002801875436,2.3572557646067103,-1.1661480687091097,-0.29795070458047546,-0.6550225219871554,-0.6330550070392089,0,1,,,,,,,,,,,,,,,
-0.9971540972763273,0.4924037661358222,0.08795286893911032,0.08408240167824883,2.0431986742084622,0.492405144223193,0.6519401850417875,0.13418330124725636,-0.36389619919057065,0.8846960151879858,-1.1661480687091097,-1.4268583411935547,-0.08510143608515466,0.4320705389498102,1,1,,,,,,,,,,,,,,,
1.4046032876641295,-0.4116159836207899,-0.6398769673189472,1.331522310549659,0.5033681273277852,-1.6877618228981428,-1.327136030161504,1.0107148200563958,-0.27256405825553165,0.13816154612334,-0.5227845095558545,0.8604066964659884,0.03853846891424631,0.7303056918267355,1,1,,,,,,,,,,,,,,,
-0.9028372973146168,0.4924037661358222,1.762753568333407,-0.9138695254188793,2.0431986742084622,-0.5976783393374748,0.6519401850417875,0.008964512845950725,-1.8341209069253455,-1.336449122166441,-1.809511627862365,-0.6501208042630339,-0.7212581853796916,-0.8034750943974519,0,0,,,,,,,,,,,,,,,
-0.29708432854644856,0.4924037661358222,-0.2636408669558038,-1.0386135163060204,-1.036462419552892,1.0374468860035269,0.6519401850417875,-0.6171294291605774,0.2598354949999398,0.4786140787187554,1.4073061679039114,0.050538174547909855,0.28993960907969496,0.815515735505857,1,1,,,,,,,,,,,,,,,
-0.9971540972763273,1.3964235158924343,-0.6792607462458493,0.5830583652268129,-1.036462419552892,-0.05263659755714094,0.6519401850417875,1.1359336084577014,0.26874594777408994,0.9113579605117231,-0.5227845095558545,-1.4268583411935547,-0.30235441201267355,-0.4626349196809658,1,1,,,,,,,,,,,,,,,
1.5923512838320413,-0.4116159836207899,-0.6158946661846884,-1.1633575071931614,0.5033681273277852,-0.5976783393374748,0.6519401850417875,-1.6188797363710223,-0.22355656799770582,-0.953952752714363,0.12057904959740082,1.23220997243747,-0.6906425898560304,-0.6756600288787696,1,1,0.12081798995884256,0.05190168054518595,0.020400810440938277,-0.027733989998312298,0.020593677005402627,0.02752405186195371,-0.01841253375548088,-0.005123709433428593,,,False,,-0.007666272945311793,,-0.005325866033995043
0.08062567317814763,0.4924037661358222,-0.5215056094269173,-0.6643815436445972,-0.26654714611255337,1.0374468860035269,0.6519401850417875,-0.36669185235796614,1.8659446075405044,0.255063921773573,-0.5227845095558545,-0.0071342808008018005,-0.8443093289267145,-1.1017102472743772,1,1,0.11449192542173113,0.05317820671225169,0.027357230263534774,-0.04005545655727096,0.02207039589289866,0.01775700581890017,-0.025642326487924676,,,,False,0.009000623907788781,,-0.023298135867286216,-0.01294423183065663
1.429400192818382,-1.315635733377402,-0.7667191379969309,-0.1654055800960332,0.5033681273277852,-0.05263659755714094,-1.327136030161504,0.008964512845950725,-0.7849150927691653,0.8129138547010005,-0.5227845095558545,-0.06235258911339807,-0.4198123217621044,-0.1643997668040405,1,1,,,,,,,,,,,,,,,
0.6350136241267929,-1.315635733377402,-0.5892721117145477,0.5830583652268129,0.5033681273277852,-0.5976783393374748,0.6519401850417875,0.008964512845950725,-0.005250475031027139,-0.1305088259850902,-1.809511627862365,0.3818480244234875,2.8872607562456825,2.1788764343718015,1,1,,,,,,,,,,,,,,,
1.879286900616963,-0.4116159836207899,-0.6649593740098234,-0.1654055800960332,0.5033681273277852,-0.05263659755714094,-0.3375979225598582,0.008964512845950725,-0.564381386608949,0.3227442445184447,-0.5227845095558545,1.0910965178608352,-0.07980258301375176,0.13383538607288484,1,1,,,,,,,,,,,,,,,
-0.05044368263718703,-0.4116159836207899,-0.6178748561865997,0.33357038345253087,-0.26654714611255337,-0.05263659755714094,-1.327136030161504,0.7602772432537845,1.4649742327037476,0.20994370661032516,1.4073061679039114,-0.46237855600020655,-0.8136937334030533,-1.1869202909534988,1,1,0.13016856839725652,0.02648410801523106,0.024813064248904622,-0.013659157714345165,0.04996762982915628,0.005633436079791242,-0.01978987209376122,,-0.003068272599449546,,True,,-0.011995411859124493,,-0.0038158725999874617
-0.7323585743791309,0.4924037661358222,2.848777773826083,-0.9138695254188793,-0.26654714611255337,1.5824886277838608,0.6519401850417875,0.008964512845950725,1.3313174410914954,0.1586707348339072,1.4073061679039114,1.6616857037576631,1.0191206678499716,-0.07918972312491897,0,0,,,,,,,,,,,,,,,
0.3161962721435464,-0.4116159836207899,-0.4383376293466435,-1.0386135163060204,0.5033681273277852,1.5824886277838608,-1.327136030161504,-0.9927857943644943,2.1822656810228347,-0.18998547324573506,-0.5227845095558545,0.6346251691433726,-0.6388315820467576,-1.2721303346326203,1,1,0.12427443355698446,0.05697295725105896,0.028651650933057278,-0.029607144361206157,0.02769988864478808,0.01658853523390452,-0.007014684094024484,-0.025037808522346286,-0.012964409633149106,,False,,-0.007721895252449145,,
1.6508011316956366,-0.4116159836207899,-0.7089635962745185,-2.5355414069517126,-1.8063776929932305,1.5824886277838608,-0.3375979225598582,-2.119754889976245,0.07717121312986175,-1.672799817019743,0.7639426087506561,0.5327780671445839,-0.5428634653091273,-0.8034750943974519,1,1,0.1171478307065505,0.04579527534691944,0.020768860442858916,-0.02887471195843133,0.030948222576434793,0.021164573341510878,-0.012276095481922536,-0.020817168595430105,,,False,,-0.007845080459918219,-0.009061923785221146,
1.937736748480558,1.3964235158924343,-0.6073138428430728,-1.2881014980803023,-0.26654714611255337,-0.5976783393374748,-0.3375979225598582,0.008964512845950725,-0.5198291227381983,-0.8114138911759209,0.7639426087506561,1.6616857037576631,-0.599678945463614,-1.0165002035952557,0,0,,,,,,,,,,,,,,,
-0.6816577593762396,-0.4116159836207899,0.9794784120218337,-0.5396375527574563,1.2732834007681237,1.5824886277838608,0.6519401850417875,0.008964512845950725,0.45141022964416805,-1.000098427313139,0.7639426087506561,0.4444287738444299,-0.8811069197003457,-1.5703654875095456,1,1,0.12551280272104012,0.03935839405945388,0.025684044930381508,-0.027813243649471322,0.0387786308410258,0.012937711092415658,-0.02906671392096757,-0.01549752044947242,-0.012341979719700998,,False,,,-0.01834836294851534,
-0.3152392055343834,-1.315635733377402,-0.388612858187538,-0.5396375527574563,-0.26654714611255337,1.0374468860035269,-1.327136030161504,0.13418330124725636,-0.6980381782212013,-0.803210215691694,1.4073061679039114,-0.2513219108942831,-0.11159570144216915,0.34686049527068863,1,1,,,,,,,,,,,,,,,
-0.9971540972763273,0.4924037661358222,1.2628656034064705,0.45831437433967187,-0.26654714611255337,-0.5976783393374748,-1.327136030161504,0.8854960316550902,0.273201174161165,0.35145710871323876,-0.5227845095558545,-1.4268583411935547,0.09888651778300155,0.9859358228641001,1,1,,,,,,,,,,,,,,,
-0.2572321595485427,-0.4116159836207899,0.07299143336911397,0.7078023561139539,-0.26654714611255337,-0.5976783393374748,-0.3375979225598582,0.6350584548524789,-0.4797320852545226,0.2673694349999133,-1.809511627862365,0.9021271960799501,1.1842682552420287,0.9433308010245394,1,1,,,,,,,,,,,,,,,
2.2175875352214076,-0.4116159836207899,-0.7012628573781969,1.082034328775377,-1.036462419552892,1.0374468860035269,0.6519401850417875,0.008964512845950725,-0.680217272672901,-0.13461066372720365,0.7639426087506561,1.027288694921835,-0.5605263088804703,-0.973895181755695,0,0,,,,,,,,,,,,,,,
-0.9971540972763273,-0.4116159836207899,0.750656456245419,-0.040661589208892186,-0.26654714611255337,0.492405144223193,-0.3375979225598582,0.5098396664511733,0.1328615429683002,-0.18998547324573506,0.12057904959740082,-1.4268583411935547,-0.8787518738908333,-1.4851554438304242,1,1,0.12279977372625162,0.06328024314678195,0.0248870715935954,-0.022784523173094654,0.031189512052309347,0.024573013351544635,-0.01581786126556213,-0.013559501697808934,,,False,,-0.004888807765454966,-0.005731641604660526,
-0.9971540972763273,-0.4116159836207899,-0.48894248495104287,2.3294742376467874,-1.036462419552892,-1.6877618228981428,0.6519401850417875,2.5133402808720633,-0.2057356624494055,0.0417683591836742,0.7639426087506561,-1.4268583411935547,-0.8263521046291824,-1.4425504219908634,1,1,0.11810297194402977,0.037873802363894385,0.030213546895109886,-0.011886790745232821,0.03361397967690026,0.01887927234989294,-0.01744773523002216,-0.024481198232082113,,0.009317061389601306,False,,,-0.005927824644458933,
0.7439428860544021,-1.315635733377402,-0.5985129983901337,-1.7870774616288665,-0.26654714611255337,1.0374468860035269,-0.3375979225598582,-1.368442159568411,0.803373114223099,0.3104387312921044,-0.5227845095558545,0.4542453619888914,0.004390304676316519,0.4320705389498102,1,1,,,,,,,,,,,,,,,
-0.6635028823883047,-0.4116159836207899,0.5200743315784165,-1.0386135163060204,-1.036462419552892,-0.05263659755714094,0.6519401850417875,-1.4936609479697167,-0.32825438809397006,-1.1641719369976766,0.12057904959740082,0.08244208601740992,-0.7621771063199695,-1.357340378311742,1,1,0.12365439758001613,0.046355999776517,0.029351035397792494,-0.022136640302145964,0.025297976096258862,0.012940313113329618,-0.020046425636495606,-0.01032868199906175,0.011240626336194274,,False,,,0.007864322241812003,
-0.2860142816025858,0.4924037661358222,-0.270681542518155,-0.5396375527574563,1.2732834007681237,-0.05263659755714094,-1.327136030161504,-0.7423482175618831,-0.16786623815926738,-0.2617676337327202,-0.5227845095558545,0.060354762692371416,3.596718306361293,1.4545910630992684,1,1,,,,,,,,,,,,,,,
0.6314712091047568,-0.4116159836207899,-0.7655090218846518,-2.4107974160645718,-1.8063776929932305,-0.5976783393374748,-0.3375979225598582,0.008964512845950725,0.9258918398676635,1.065176875840977,-0.5227845095558545,-0.5040990556141682,0.03206209293808721,-0.33481985416228355,1,1,,,,,,,,,,,,,,,
1.7482175448016286,1.3964235158924343,-0.5892721117145477,0.45831437433967187,-1.036462419552892,-0.5976783393374748,0.6519401850417875,0.13418330124725636,-0.7024934046082764,0.554498076947854,0.12057904959740082,1.6175110571075861,-0.12925854501351217,-0.24960981048316203,1,1,,,,,,,,,,,,,,,
-0.9971540972763273,0.4924037661358222,-0.05286064230791411,0.33357038345253087,2.0431986742084622,-0.5976783393374748,-0.3375979225598582,0.8854960316550902,0.9303470662547386,0.9810892021276515,0.12057904959740082,-1.4268583411935547,-0.6420697700348371,0.3042554734311279,1,1,0.12631431750176797,0.06080937747122192,0.029025044908222088,-0.016501110233492638,0.028043956163711373,0.005948272860094843,-0.00625469359487467,-0.014393678807304034,0.007008057829766664,,True,,0.007103997599868598,,
-0.35154895951025317,-0.4116159836207899,0.17420114457791278,-1.2881014980803023,1.2732834007681237,-0.5976783393374748,0.6519401850417875,0.008964512845950725,0.08162643951693682,-0.12230515050086332,0.7639426087506561,0.8088696087075653,-0.5405084194996149,0.1764404079124456,1,1,0.11498666687613293,0.052124770074531215,0.012933803980881016,-0.027782294033329887,0.03241978127022583,0.013213986089576036,-0.013236902209696384,-0.01908123413306179,,-0.007724036409665176,False,0.010900786163051623,,,
