Avg_Utilization_Ratio,Contacts_Count_12_mon,Credit_Limit,Customer_Age,Income_Category_n,Months_Inactive_12_mon,Months_on_book,Total_Amt_Chng_Q4_Q1,Total_Ct_Chng_Q4_Q1,Total_Relationship_Count,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Ct,y_true,y_pred,exp_Total_Trans_Ct,exp_Total_Trans_Amt,exp_Total_Relationship_Count,exp_Total_Ct_Chng_Q4_Q1,exp_Total_Revolving_Bal,exp_Contacts_Count_12_mon,exp_Months_Inactive_12_mon,exp_Income_Category_n,exp_Total_Amt_Chng_Q4_Q1,exp_Months_on_book,exp_Mismatch,exp_Credit_Limit,exp_Avg_Utilization_Ratio,exp_Customer_Age
-0.9971540972763273,-0.4116159836207899,0.8897097986018556,-1.0386135163060204,0.09043571981024574,-0.3375979225598582,-0.8675670059631887,-0.18568714370756767,0.46630856549241506,-1.1661480687091097,-1.4268583411935547,3.1516146483634495,2.051061368853119,1,1,,,,,,,,,,,,,,
-0.884682420326682,-1.315635733377402,1.4776062080581827,0.20882639256538985,0.09043571981024574,1.6414782926434333,0.008964512845950725,-0.7069486309953514,0.7124188300192213,1.4073061679039114,-0.5863129813240338,-0.24347826677486353,-0.03658470128535821,1,1,,,,,,,,,,,,,,
1.8031249776431877,-0.4116159836207899,-0.5910322806051356,-1.2881014980803023,0.7550529436987501,-0.3375979225598582,-1.4936609479697167,-1.7427887659903063,-2.7437640149996736,-0.5227845095558545,1.6616857037576631,-1.0444882227352685,-1.9964157059051533,0,0,0.18232151313148198,-0.11346703995100502,0.0547098470656151,0.040987845351656685,0.05432789685072034,-0.04022702879325389,-0.03570307162480857,-0.011483009622895482,0.008878468545539916,,False,,,0.004798537869129026
-0.5583374364216088,-0.4116159836207899,0.26132950466200916,0.832546347001095,1.4196701675872543,-0.3375979225598582,1.0107148200563958,-0.651258301156913,-0.24536028276426647,-0.5227845095558545,0.20269529078706403,-0.17989202991802875,0.9007257791849785,1,1,,,,,,,,,,,,,,
0.8962667320019532,-0.4116159836207899,-0.6447174317680636,1.206778319662518,-1.238798727966763,0.6519401850417875,0.6350584548524789,-0.3371648408681202,-2.037863376067839,0.7639426087506561,0.347489965917872,-0.794264605474576,-1.6129705093491065,1,0,,,,,,,,,,,,,,
0.7767102250082357,-0.4116159836207899,-0.4937829494001593,-0.1654055800960332,1.4196701675872543,-0.3375979225598582,0.008964512845950725,-0.08989977638545356,-0.11820331275874989,-1.1661480687091097,1.0604196799093928,-0.023870245037832277,-0.03658470128535821,1,1,,,,,,,,,,,,,,
-0.565422266465681,-1.315635733377402,1.3684757368417386,1.4562663014368,1.4196701675872543,-1.327136030161504,1.1359336084577014,0.36453331509620407,-1.592813981048531,0.12057904959740082,1.6616857037576631,-0.9844345545927022,-1.3999454001513025,0,1,0.22476827637863325,-0.12816505153989305,0.0645514641866863,0.06136648382642471,0.0682045526479897,-0.04362860525826447,-0.04025250273281621,-0.010898843978177569,,,True,0.01212581379970136,,-0.004709919131812375
-0.18461265159680326,-1.315635733377402,-0.41413530710106117,-2.0365654434031484,0.7550529436987501,-0.3375979225598582,-2.3701924667788563,-0.3683514255776457,0.43554478242656425,-0.5227845095558545,-0.08934820651066736,-0.440713353321527,0.1764404079124456,1,1,,,,,,,,,,,,,,
-0.5981896054195146,0.4924037661358222,-0.49290286495486546,-2.5355414069517126,0.7550529436987501,-0.3375979225598582,0.008964512845950725,1.669914646509201,-0.7150207042362552,0.7639426087506561,-0.8673128169592459,-0.5655307812256841,0.3894655171102494,1,1,0.18384849713226042,-0.10758265831836474,0.05800879432822601,0.05242695017878688,0.05634303618106587,-0.04468078179706953,-0.027663307533069312,-0.011796165368200079,0.005641053402293165,,False,,,0.007948916603602385
-0.9971540972763273,-0.4116159836207899,0.9935597631465362,0.08408240167824883,-0.5741815040782585,0.6519401850417875,0.008964512845950725,-0.15004533261096706,0.6549931016296332,-0.5227845095558545,-1.4268583411935547,0.0673877800807732,0.26165045159156713,1,1,,,,,,,,,,,,,,
1.186744763808911,-0.4116159836207899,-0.6539583184436496,1.7057542832110821,0.7550529436987501,-0.3375979225598582,0.008964512845950725,-0.949758469090943,-0.41353563019091744,0.7639426087506561,0.5573195375057378,-0.06508354670429926,0.26165045159156713,1,1,,,,,,,,,,,,,,
0.16387242619599532,-0.4116159836207899,-0.5210655672042703,1.082034328775377,0.7550529436987501,-0.3375979225598582,1.0107148200563958,-0.323799161706895,-0.33765163196181885,-1.1661480687091097,0.10330233582439073,-0.21286267125120234,-0.12179474496447973,1,1,,,,,,,,,,,,,,
-0.31878162055641945,-0.4116159836207899,0.08707278449381642,-0.6643815436445972,-0.5741815040782585,0.6519401850417875,-0.7423482175618831,-0.7893703191562403,-0.5017251416463564,1.4073061679039114,0.7389264181782766,-0.8675654062956494,-0.9312901599161342,1,1,0.1941589534745303,-0.11781093301470269,0.05525613458578779,0.05642110106352814,0.054562130277284966,-0.03687446840261303,-0.04178090186570963,-0.014918351089332442,0.013451150344828567,,False,0.01187177087099686,,
0.22852150034815363,0.4924037661358222,-0.4488986426901703,-0.29014957098317423,-1.238798727966763,-0.3375979225598582,-0.6171294291605774,-1.1212846849933333,-0.6514422192334969,-1.1661480687091097,0.4603807295791799,0.1751311258659655,1.2841709757410253,1,1,,,,,,,,,,,,,,
-0.7758638588685114,1.3964235158924343,2.848777773826083,1.331522310549659,0.09043571981024574,-0.3375979225598582,2.137683915668146,-0.5977955845120121,0.6078219675953287,0.7639426087506561,1.1487689732095467,-0.9335066889619966,-1.655575531188667,1,1,0.21254488990064652,-0.12523540784466902,0.05639950736486629,0.05672449021396542,0.060782630275721734,-0.050482715318095846,-0.039139321954994664,-0.013811253029086392,,,False,0.01058200428079516,0.014706134094028035,
1.2451946116725063,-0.4116159836207899,-0.6739802395740859,0.33357038345253087,-1.238798727966763,0.6519401850417875,-0.36669185235796614,-0.03643705974055266,0.9400708247065171,1.4073061679039114,0.47387853827781456,0.1009471828663249,1.1137508883827825,1,1,,,,,,,,,,,,,,
-0.9971540972763273,1.3964235158924343,-0.198514618004055,-1.1633575071931614,0.7550529436987501,-0.3375979225598582,0.008964512845950725,-0.027526606966402512,0.4314429446844508,1.4073061679039114,-1.4268583411935547,-0.5249062410115953,-0.6756600288787696,1,1,,,,,,,,,,,,,,
-0.9971540972763273,-0.4116159836207899,-0.7255751901794409,-1.9118214525160075,-1.238798727966763,-1.327136030161504,-1.2432233711671055,0.5471975969662821,-0.2986841734117412,0.12057904959740082,-1.4268583411935547,-0.5419803231305602,-0.03658470128535821,1,1,0.17775692980962937,-0.09701077055889837,0.043510323820237416,0.046088663201970505,0.049196294653240186,-0.039394547299429886,-0.0328941415968033,-0.008238657508024303,,,False,0.006085268400216097,,0.004027275163503328
-0.10845072862302771,-1.315635733377402,-0.627775806196156,0.20882639256538985,-1.238798727966763,0.6519401850417875,0.259402089648562,0.8635186704486124,-0.5058269793884698,-0.5227845095558545,-0.5482737022642452,-0.05448584056149347,0.5598856044684924,1,1,,,,,,,,,,,,,,
-0.45295058951603573,-1.315635733377402,-0.09774494901790315,-0.29014957098317423,0.7550529436987501,0.6519401850417875,0.008964512845950725,-0.1411348798368169,0.5873127788847615,-1.809511627862365,0.00022816030754436843,1.3767932501696674,1.4971960849388293,1,1,,,,,,,,,,,,,,
-0.8919333010749121,1.3964235158924343,2.0391000841556925,-0.41489356187031523,1.4196701675872543,0.6519401850417875,0.008964512845950725,-0.9898555065746186,0.3678644596816925,-0.5227845095558545,-0.4758763646988412,-0.1737100346680587,0.3042554734311279,1,1,,,,,,,,,,,,,,
2.031610746564514,1.3964235158924343,-0.6843212318062892,0.832546347001095,0.7550529436987501,-0.3375979225598582,1.261152396859007,-1.3228836790084806,0.006902738375709975,1.4073061679039114,1.0456947976927005,-0.8849338691408034,-1.7407855748677887,1,1,,,,,,,,,,,,,,
-0.735900989401167,-1.315635733377402,2.3928940311638414,-0.040661589208892186,-0.5741815040782585,-1.327136030161504,0.3846208780498676,-0.41067607625485897,-0.6309330305229297,-1.1661480687091097,1.2420265605819316,1.3703168741935083,1.4971960849388293,1,1,,,,,,,,,,,,,,
-0.6705877124323769,0.4924037661358222,-0.25131968472168914,-0.9138695254188793,0.09043571981024574,0.6519401850417875,-0.7423482175618831,-0.4195865290290091,-0.5673545455201714,0.7639426087506561,-0.7286535094187263,-0.14044501260869605,0.7303056918267355,1,1,,,,,,,,,,,,,,
-0.09029585163509284,1.3964235158924343,-0.415455433769002,0.33357038345253087,-0.5741815040782585,-1.327136030161504,0.13418330124725636,-2.0613374526661743,-0.6555440569756102,0.7639426087506561,0.060354762692371416,-0.22169409303687385,0.21904542975200636,1,1,,,,,,,,,,,,,,
-0.8085204973529064,0.4924037661358222,2.6621998714237756,0.20882639256538985,0.09043571981024574,0.6519401850417875,0.008964512845950725,1.072914310641141,-1.3118380957137603,-0.5227845095558545,0.6800268893115073,-0.5493398412852865,-0.973895181755695,0,1,,,,,,,,,,,,,,
-0.9971540972763273,0.4924037661358222,-0.6334963550905663,0.33357038345253087,1.4196701675872543,0.6519401850417875,0.8854960316550902,-0.3839447179324085,0.28377678596836703,1.4073061679039114,-1.4268583411935547,0.06267768846174841,1.0285408447036608,1,1,,,,,,,,,,,,,,
1.2079992539411275,-1.315635733377402,-0.5989530406127808,0.20882639256538985,1.4196701675872543,0.6519401850417875,0.259402089648562,0.045984628420336224,-0.18998547324573506,-1.1661480687091097,0.9499830632842001,0.2081017671991391,1.0711458665432216,1,1,,,,,,,,,,,,,,
1.5675543786777888,0.4924037661358222,-0.6394369250963002,0.33357038345253087,0.7550529436987501,0.6519401850417875,0.3846208780498676,-0.6378926219956877,-0.32534611873547853,-1.1661480687091097,1.0211533273315465,1.1233314449208953,1.6250111504575115,1,1,,,,,,,,,,,,,,
-0.862985128316711,-0.4116159836207899,2.848777773826083,0.08408240167824883,0.09043571981024574,-0.3375979225598582,0.008964512845950725,0.06380553396863652,-0.723224379720482,-0.5227845095558545,0.12416258563137154,1.0076398195285987,0.5172805826289317,1,1,,,,,,,,,,,,,,
0.7111755471005684,-1.315635733377402,-0.6667195429004112,2.204730246759646,1.4196701675872543,0.6519401850417875,1.8872463388655352,0.9682164905448767,-0.10999963727452301,1.4073061679039114,0.057900615656256024,-0.22287161594163005,-0.24960981048316203,1,1,,,,,,,,,,,,,,
-0.5472673894777461,-0.4116159836207899,-0.037899206737917766,0.20882639256538985,-0.5741815040782585,-1.327136030161504,0.008964512845950725,0.5026453330955314,0.17917992354447437,-1.1661480687091097,-0.16297261759412904,1.3470607968245734,1.198960932061904,1,1,,,,,,,,,,,,,,
-0.8738337743216965,0.4924037661358222,2.848777773826083,-0.7891255345317383,0.09043571981024574,-0.3375979225598582,-0.49191064075927177,-0.6713068198987509,-0.7109188664941417,0.7639426087506561,0.02354255715064057,-0.5781891524518133,-0.4626349196809658,1,1,,,,,,,,,,,,,,
-0.6453480054003699,-0.4116159836207899,0.2138049446161384,-0.29014957098317423,0.7550529436987501,0.6519401850417875,0.008964512845950725,0.6719439358043843,0.3678644596816925,1.4073061679039114,-0.1715621322205329,0.0932932839854096,0.6877006699871747,1,1,,,,,,,,,,,,,,
1.4506546829505984,0.4924037661358222,-0.6147945606280709,-1.6623334707417254,-1.238798727966763,-0.3375979225598582,-2.2449736783775505,-0.11440352151436647,-0.18998547324573506,-1.1661480687091097,1.0935506648969504,0.1262639253185832,0.8581207573454178,1,1,,,,,,,,,,,,,,
-0.1916974816408754,0.4924037661358222,-0.3327274959113752,-0.29014957098317423,-1.238798727966763,-0.3375979225598582,-1.1180045827657998,-1.1992511467671472,-1.3282454466822142,0.12057904959740082,0.09839404175215996,-0.16929432377522294,0.3894655171102494,1,1,,,,,,,,,,,,,,
-0.2899994985023764,-0.4116159836207899,-0.4317369960069392,0.5830583652268129,-1.238798727966763,0.6519401850417875,0.13418330124725636,-0.9854002801875436,2.3572557646067103,-1.1661480687091097,-0.29795070458047546,-0.6550225219871554,-0.6330550070392089,0,1,,,,,,,,,,,,,,
-0.9971540972763273,0.4924037661358222,0.08795286893911032,0.08408240167824883,0.7550529436987501,0.6519401850417875,0.13418330124725636,-0.36389619919057065,0.8846960151879858,-1.1661480687091097,-1.4268583411935547,-0.08510143608515466,0.4320705389498102,1,1,,,,,,,,,,,,,,
1.4046032876641295,-0.4116159836207899,-0.6398769673189472,1.331522310549659,-1.238798727966763,-1.327136030161504,1.0107148200563958,-0.27256405825553165,0.13816154612334,-0.5227845095558545,0.8604066964659884,0.03853846891424631,0.7303056918267355,1,1,,,,,,,,,,,,,,
-0.9028372973146168,0.4924037661358222,1.762753568333407,-0.9138695254188793,-0.5741815040782585,0.6519401850417875,0.008964512845950725,-1.8341209069253455,-1.336449122166441,-1.809511627862365,-0.6501208042630339,-0.7212581853796916,-0.8034750943974519,0,0,,,,,,,,,,,,,,
-0.29708432854644856,0.4924037661358222,-0.2636408669558038,-1.0386135163060204,0.7550529436987501,0.6519401850417875,-0.6171294291605774,0.2598354949999398,0.4786140787187554,1.4073061679039114,0.050538174547909855,0.28993960907969496,0.815515735505857,1,1,,,,,,,,,,,,,,
-0.9971540972763273,1.3964235158924343,-0.6792607462458493,0.5830583652268129,-0.5741815040782585,0.6519401850417875,1.1359336084577014,0.26874594777408994,0.9113579605117231,-0.5227845095558545,-1.4268583411935547,-0.30235441201267355,-0.4626349196809658,1,1,,,,,,,,,,,,,,
1.5923512838320413,-0.4116159836207899,-0.6158946661846884,-1.1633575071931614,-0.5741815040782585,0.6519401850417875,-1.6188797363710223,-0.22355656799770582,-0.953952752714363,0.12057904959740082,1.23220997243747,-0.6906425898560304,-0.6756600288787696,1,1,0.19515606377423234,-0.12100358127709726,0.05609499269380195,0.054740655336133134,0.05984655116364406,-0.041409209938672475,-0.05100451327409171,-0.014138277594698058,,,False,,-0.0059511698528814435,0.009819469278022635
0.08062567317814763,0.4924037661358222,-0.5215056094269173,-0.6643815436445972,0.7550529436987501,0.6519401850417875,-0.36669185235796614,1.8659446075405044,0.255063921773573,-0.5227845095558545,-0.0071342808008018005,-0.8443093289267145,-1.1017102472743772,1,1,0.19188519508336685,-0.11232547157697777,0.04643169823308055,0.04554159774159623,0.06438730691354971,-0.03957880885143861,-0.03667484665359554,-0.01063810089482508,0.007215243984053914,0.009711601044152068,False,,,
1.429400192818382,-1.315635733377402,-0.7667191379969309,-0.1654055800960332,-1.238798727966763,-1.327136030161504,0.008964512845950725,-0.7849150927691653,0.8129138547010005,-0.5227845095558545,-0.06235258911339807,-0.4198123217621044,-0.1643997668040405,1,1,,,,,,,,,,,,,,
0.6350136241267929,-1.315635733377402,-0.5892721117145477,0.5830583652268129,0.7550529436987501,0.6519401850417875,0.008964512845950725,-0.005250475031027139,-0.1305088259850902,-1.809511627862365,0.3818480244234875,2.8872607562456825,2.1788764343718015,1,1,,,,,,,,,,,,,,
1.879286900616963,-0.4116159836207899,-0.6649593740098234,-0.1654055800960332,0.7550529436987501,-0.3375979225598582,0.008964512845950725,-0.564381386608949,0.3227442445184447,-0.5227845095558545,1.0910965178608352,-0.07980258301375176,0.13383538607288484,1,1,,,,,,,,,,,,,,
-0.05044368263718703,-0.4116159836207899,-0.6178748561865997,0.33357038345253087,-0.5741815040782585,-1.327136030161504,0.7602772432537845,1.4649742327037476,0.20994370661032516,1.4073061679039114,-0.46237855600020655,-0.8136937334030533,-1.1869202909534988,1,1,0.22432806542644054,-0.129761642474601,0.06626837981955606,0.059463426125877794,0.06750530191138956,-0.04208757140997405,-0.03624338079724384,-0.01664948367450388,,0.009096044530396153,True,0.00853721779948193,,
-0.7323585743791309,0.4924037661358222,2.848777773826083,-0.9138695254188793,-1.9034159518552671,0.6519401850417875,0.008964512845950725,1.3313174410914954,0.1586707348339072,1.4073061679039114,1.6616857037576631,1.0191206678499716,-0.07918972312491897,0,1,,,,,,,,,,,,,,
0.3161962721435464,-0.4116159836207899,-0.4383376293466435,-1.0386135163060204,-0.5741815040782585,-1.327136030161504,-0.9927857943644943,2.1822656810228347,-0.18998547324573506,-0.5227845095558545,0.6346251691433726,-0.6388315820467576,-1.2721303346326203,1,1,0.1985765165502165,-0.11294501367815547,0.06912512309360946,0.055058045911699785,0.05255779760395423,-0.0484352204601242,-0.04755249965420099,-0.014788266567557086,,,False,0.01422533980540506,,0.011999753395480662
1.6508011316956366,-0.4116159836207899,-0.7089635962745185,-2.5355414069517126,-1.238798727966763,-0.3375979225598582,-2.119754889976245,0.07717121312986175,-1.672799817019743,0.7639426087506561,0.5327780671445839,-0.5428634653091273,-0.8034750943974519,1,1,0.19454727593392118,-0.11643987805682313,0.0602892923157143,0.04879405556229663,0.06154743629457363,-0.037550398000529187,-0.03389357350212117,-0.004350287880799255,-0.005592414889931688,-0.0038865056114096345,False,,,
1.937736748480558,1.3964235158924343,-0.6073138428430728,-1.2881014980803023,0.7550529436987501,-0.3375979225598582,0.008964512845950725,-0.5198291227381983,-0.8114138911759209,0.7639426087506561,1.6616857037576631,-0.599678945463614,-1.0165002035952557,0,1,,,,,,,,,,,,,,
-0.6816577593762396,-0.4116159836207899,0.9794784120218337,-0.5396375527574563,1.4196701675872543,0.6519401850417875,0.008964512845950725,0.45141022964416805,-1.000098427313139,0.7639426087506561,0.4444287738444299,-0.8811069197003457,-1.5703654875095456,1,1,0.2078367373038469,-0.1191200926893979,0.06406853667578076,0.05079876731980148,0.05823187356579156,-0.043692610209459554,-0.04496406413910256,-0.007045696747281792,,,False,0.009070005145845602,0.014050994055565674,
-0.3152392055343834,-1.315635733377402,-0.388612858187538,-0.5396375527574563,1.4196701675872543,-1.327136030161504,0.13418330124725636,-0.6980381782212013,-0.803210215691694,1.4073061679039114,-0.2513219108942831,-0.11159570144216915,0.34686049527068863,1,1,,,,,,,,,,,,,,
-0.9971540972763273,0.4924037661358222,1.2628656034064705,0.45831437433967187,-1.9034159518552671,-1.327136030161504,0.8854960316550902,0.273201174161165,0.35145710871323876,-0.5227845095558545,-1.4268583411935547,0.09888651778300155,0.9859358228641001,1,1,,,,,,,,,,,,,,
-0.2572321595485427,-0.4116159836207899,0.07299143336911397,0.7078023561139539,-1.238798727966763,-0.3375979225598582,0.6350584548524789,-0.4797320852545226,0.2673694349999133,-1.809511627862365,0.9021271960799501,1.1842682552420287,0.9433308010245394,1,1,,,,,,,,,,,,,,
2.2175875352214076,-0.4116159836207899,-0.7012628573781969,1.082034328775377,0.7550529436987501,0.6519401850417875,0.008964512845950725,-0.680217272672901,-0.13461066372720365,0.7639426087506561,1.027288694921835,-0.5605263088804703,-0.973895181755695,0,1,,,,,,,,,,,,,,
-0.9971540972763273,-0.4116159836207899,0.750656456245419,-0.040661589208892186,-1.238798727966763,-0.3375979225598582,0.5098396664511733,0.1328615429683002,-0.18998547324573506,0.12057904959740082,-1.4268583411935547,-0.8787518738908333,-1.4851554438304242,1,0,0.19169684492807038,-0.12553157050935476,0.06738289477840574,0.05243979902339147,0.06325470468835338,-0.0435947964674823,-0.03512894810752425,-0.014146944159497223,0.01404971905460285,,False,0.012490552204546958,,
-0.9971540972763273,-0.4116159836207899,-0.48894248495104287,2.3294742376467874,0.7550529436987501,0.6519401850417875,2.5133402808720633,-0.2057356624494055,0.0417683591836742,0.7639426087506561,-1.4268583411935547,-0.8263521046291824,-1.4425504219908634,1,0,0.21011662498817021,-0.13115262532617591,0.06597808326958919,0.04874654217834161,0.06270709962044708,-0.045320334503664045,-0.04312139062976562,-0.004255053600147562,0.0059630022921560305,,False,0.007782013660706589,,
0.7439428860544021,-1.315635733377402,-0.5985129983901337,-1.7870774616288665,1.4196701675872543,-0.3375979225598582,-1.368442159568411,0.803373114223099,0.3104387312921044,-0.5227845095558545,0.4542453619888914,0.004390304676316519,0.4320705389498102,1,1,,,,,,,,,,,,,,
-0.6635028823883047,-0.4116159836207899,0.5200743315784165,-1.0386135163060204,0.09043571981024574,0.6519401850417875,-1.4936609479697167,-0.32825438809397006,-1.1641719369976766,0.12057904959740082,0.08244208601740992,-0.7621771063199695,-1.357340378311742,1,0,0.19742626976484137,-0.12023540649657315,0.04659494948338838,0.0545708641444354,0.05212398084672578,-0.03914522075220836,-0.03654984145272981,-0.016493858400565317,,,False,0.007764762304382962,0.02184322088617964,
-0.2860142816025858,0.4924037661358222,-0.270681542518155,-0.5396375527574563,0.7550529436987501,-1.327136030161504,-0.7423482175618831,-0.16786623815926738,-0.2617676337327202,-0.5227845095558545,0.060354762692371416,3.596718306361293,1.4545910630992684,1,1,,,,,,,,,,,,,,
0.6314712091047568,-0.4116159836207899,-0.7655090218846518,-2.4107974160645718,0.7550529436987501,-0.3375979225598582,0.008964512845950725,0.9258918398676635,1.065176875840977,-0.5227845095558545,-0.5040990556141682,0.03206209293808721,-0.33481985416228355,1,1,,,,,,,,,,,,,,
1.7482175448016286,1.3964235158924343,-0.5892721117145477,0.45831437433967187,0.7550529436987501,0.6519401850417875,0.13418330124725636,-0.7024934046082764,0.554498076947854,0.12057904959740082,1.6175110571075861,-0.12925854501351217,-0.24960981048316203,1,1,,,,,,,,,,,,,,
-0.9971540972763273,0.4924037661358222,-0.05286064230791411,0.33357038345253087,0.7550529436987501,-0.3375979225598582,0.8854960316550902,0.9303470662547386,0.9810892021276515,0.12057904959740082,-1.4268583411935547,-0.6420697700348371,0.3042554734311279,1,1,0.21576050149586817,-0.1228599612140099,0.06901918955298557,0.06520924239327565,0.05493436434110198,-0.043185946396347326,-0.04158363720663295,,0.014655230762937076,0.009882848035867076,False,0.010989574236893288,,
-0.35154895951025317,-0.4116159836207899,0.17420114457791278,-1.2881014980803023,0.09043571981024574,0.6519401850417875,0.008964512845950725,0.08162643951693682,-0.12230515050086332,0.7639426087506561,0.8088696087075653,-0.5405084194996149,0.1764404079124456,1,1,0.20106255019898192,-0.11290536327809755,0.06140356831608877,0.05630187079865489,0.057432211126163694,-0.04148397488870193,-0.0286607143915737,-0.016017609242648355,,0.004645567299852794,False,0.00952204223087741,,
-0.04690126761515096,-1.315635733377402,-0.44933868491281725,-1.4128454889674433,0.7550529436987501,0.6519401850417875,-0.7423482175618831,-1.436491951878895,-0.891399727147133,-0.5227845095558545,0.03704036584927521,-0.7330334144272536,-1.357340378311742,1,0,,,,,,,,,,,,,,
1.7818704875109712,0.4924037661358222,-0.6334963550905663,0.08408240167824883,1.4196701675872543,-1.327136030161504,0.008964512845950725,-0.19236998328818028,0.335049757744785,-1.1661480687091097,1.2739304720514315,0.1103673661043745,0.9007257791849785,1,1,,,,,,,,,,,,,,
-0.714203697391196,-2.219655483134014,1.4265613102311363,0.9572903378882359,-1.9034159518552671,0.6519401850417875,0.6350584548524789,1.5362578548969488,-0.7703955137547865,-0.5227845095558545,0.6297168750711418,-0.7451030242010046,-0.5478449633600874,1,1,0.1922093533180679,-0.11406573408587727,0.05980450003082206,0.042675158705475245,0.05549170114016644,-0.03614765170285474,-0.0405410945265792,-0.013494799102327211,,,False,0.010922910921508891,0.012575787140990951,
-0.9971540972763273,0.4924037661358222,-0.4136952648784142,-1.9118214525160075,0.7550529436987501,0.6519401850417875,0.008964512845950725,0.5939774740305704,0.3227442445184447,1.4073061679039114,-1.4268583411935547,-0.4801603706308597,-1.314735356472181,0,0,,,,,,,,,,,,,,
-0.627193128412435,-0.4116159836207899,1.093889389910041,-0.5396375527574563,-0.5741815040782585,-0.3375979225598582,-0.7423482175618831,-0.05425796528885296,0.255063921773573,-0.5227845095558545,0.8947647549716039,-0.10835751345408962,0.5598856044684924,1,1,,,,,,,,,,,,,,
