Avg_Utilization_Ratio,Contacts_Count_12_mon,Credit_Limit,Customer_Age,Dependent_count,Education_Level_n,Income_Category_n,Months_Inactive_12_mon,Months_on_book,Total_Amt_Chng_Q4_Q1,Total_Ct_Chng_Q4_Q1,Total_Relationship_Count,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Ct,y_true,y_pred,exp_Total_Trans_Ct,exp_Total_Relationship_Count,exp_Total_Revolving_Bal,exp_Total_Ct_Chng_Q4_Q1,exp_Contacts_Count_12_mon,exp_Months_Inactive_12_mon,exp_Total_Amt_Chng_Q4_Q1,exp_Customer_Age,exp_Total_Trans_Amt,exp_Income_Category_n,exp_Mismatch,exp_Education_Level_n,exp_Dependent_count,exp_Avg_Utilization_Ratio,exp_Credit_Limit,exp_Months_on_book
-0.9971540972763273,-0.4116159836207899,0.8897097986018556,-1.0386135163060204,0.5033681273277852,1.0374468860035269,0.09043571981024574,-0.3375979225598582,-0.8675670059631887,-0.18568714370756767,0.46630856549241506,-1.1661480687091097,-1.4268583411935547,3.1516146483634495,2.051061368853119,1,1,,,,,,,,,,,,,,,,
-0.884682420326682,-1.315635733377402,1.4776062080581827,0.20882639256538985,1.2732834007681237,-0.5976783393374748,0.09043571981024574,1.6414782926434333,0.008964512845950725,-0.7069486309953514,0.7124188300192213,1.4073061679039114,-0.5863129813240338,-0.24347826677486353,-0.03658470128535821,1,1,,,,,,,,,,,,,,,,
1.8031249776431877,-0.4116159836207899,-0.5910322806051356,-1.2881014980803023,1.2732834007681237,-0.5976783393374748,0.7550529436987501,-0.3375979225598582,-1.4936609479697167,-1.7427887659903063,-2.7437640149996736,-0.5227845095558545,1.6616857037576631,-1.0444882227352685,-1.9964157059051533,0,0,0.026174561036138966,0.0029175136595327596,0.0043537496379636356,0.004451871033491595,-0.004404541080800037,-0.0044019275205164745,0.0021140051968472676,,0.0028714077979431,,False,,0.0017601353090204495,,,-0.0020048996534736013
-0.5583374364216088,-0.4116159836207899,0.26132950466200916,0.832546347001095,-1.036462419552892,-1.6877618228981428,1.4196701675872543,-0.3375979225598582,1.0107148200563958,-0.651258301156913,-0.24536028276426647,-0.5227845095558545,0.20269529078706403,-0.17989202991802875,0.9007257791849785,1,1,,,,,,,,,,,,,,,,
0.8962667320019532,-0.4116159836207899,-0.6447174317680636,1.206778319662518,-0.26654714611255337,-0.05263659755714094,-1.238798727966763,0.6519401850417875,0.6350584548524789,-0.3371648408681202,-2.037863376067839,0.7639426087506561,0.347489965917872,-0.794264605474576,-1.6129705093491065,1,1,,,,,,,,,,,,,,,,
0.7767102250082357,-0.4116159836207899,-0.4937829494001593,-0.1654055800960332,1.2732834007681237,-0.5976783393374748,1.4196701675872543,-0.3375979225598582,0.008964512845950725,-0.08989977638545356,-0.11820331275874989,-1.1661480687091097,1.0604196799093928,-0.023870245037832277,-0.03658470128535821,1,1,,,,,,,,,,,,,,,,
-0.565422266465681,-1.315635733377402,1.3684757368417386,1.4562663014368,1.2732834007681237,-0.05263659755714094,1.4196701675872543,-1.327136030161504,1.1359336084577014,0.36453331509620407,-1.592813981048531,0.12057904959740082,1.6616857037576631,-0.9844345545927022,-1.3999454001513025,0,1,0.025510719855964245,0.0036801988250021937,0.0037619609438832753,0.006858015089526324,-0.0046562415070446166,-0.0015055899684377886,0.0026900387010798375,-0.0015299001836937174,0.0016666942365487563,-0.0015817990823257823,False,,,,,
-0.18461265159680326,-1.315635733377402,-0.41413530710106117,-2.0365654434031484,-1.8063776929932305,-0.5976783393374748,0.7550529436987501,-0.3375979225598582,-2.3701924667788563,-0.3683514255776457,0.43554478242656425,-0.5227845095558545,-0.08934820651066736,-0.440713353321527,0.1764404079124456,1,1,,,,,,,,,,,,,,,,
-0.5981896054195146,0.4924037661358222,-0.49290286495486546,-2.5355414069517126,-1.8063776929932305,-1.6877618228981428,0.7550529436987501,-0.3375979225598582,0.008964512845950725,1.669914646509201,-0.7150207042362552,0.7639426087506561,-0.8673128169592459,-0.5655307812256841,0.3894655171102494,1,1,0.027302027669150138,0.0038611342917611075,0.007023414425228883,0.0052151121695664816,-0.0037410914942632217,-0.0023078272164113187,0.001779901954423813,,0.0026867097025689264,,False,,,-0.0011771968502325627,,0.0016660772249117222
-0.9971540972763273,-0.4116159836207899,0.9935597631465362,0.08408240167824883,0.5033681273277852,1.0374468860035269,-0.5741815040782585,0.6519401850417875,0.008964512845950725,-0.15004533261096706,0.6549931016296332,-0.5227845095558545,-1.4268583411935547,0.0673877800807732,0.26165045159156713,1,1,,,,,,,,,,,,,,,,
1.186744763808911,-0.4116159836207899,-0.6539583184436496,1.7057542832110821,-1.036462419552892,-0.05263659755714094,0.7550529436987501,-0.3375979225598582,0.008964512845950725,-0.949758469090943,-0.41353563019091744,0.7639426087506561,0.5573195375057378,-0.06508354670429926,0.26165045159156713,1,1,,,,,,,,,,,,,,,,
0.16387242619599532,-0.4116159836207899,-0.5210655672042703,1.082034328775377,-0.26654714611255337,-1.1427200811178089,0.7550529436987501,-0.3375979225598582,1.0107148200563958,-0.323799161706895,-0.33765163196181885,-1.1661480687091097,0.10330233582439073,-0.21286267125120234,-0.12179474496447973,1,1,,,,,,,,,,,,,,,,
-0.31878162055641945,-0.4116159836207899,0.08707278449381642,-0.6643815436445972,-0.26654714611255337,-0.05263659755714094,-0.5741815040782585,0.6519401850417875,-0.7423482175618831,-0.7893703191562403,-0.5017251416463564,1.4073061679039114,0.7389264181782766,-0.8675654062956494,-0.9312901599161342,1,1,0.029157142309063373,0.0024660296166453743,0.006863807803429172,0.0048115656352414665,-0.002136633832449801,-0.002128092053524552,0.003042546053428071,-0.0013866392479318153,-0.001891780524830667,,False,-0.0014023447659680622,,,,
0.22852150034815363,0.4924037661358222,-0.4488986426901703,-0.29014957098317423,-1.036462419552892,-0.05263659755714094,-1.238798727966763,-0.3375979225598582,-0.6171294291605774,-1.1212846849933333,-0.6514422192334969,-1.1661480687091097,0.4603807295791799,0.1751311258659655,1.2841709757410253,1,1,,,,,,,,,,,,,,,,
-0.7758638588685114,1.3964235158924343,2.848777773826083,1.331522310549659,-0.26654714611255337,1.0374468860035269,0.09043571981024574,-0.3375979225598582,2.137683915668146,-0.5977955845120121,0.6078219675953287,0.7639426087506561,1.1487689732095467,-0.9335066889619966,-1.655575531188667,1,1,0.026185874912940086,0.004253777930810676,0.0038675267559937377,0.005632338638784005,-0.005237640755292929,-0.00182576731893688,0.0025034523569092523,,,,False,0.0019414262146745106,0.0023326115306520883,0.0012313916372818027,,
1.2451946116725063,-0.4116159836207899,-0.6739802395740859,0.33357038345253087,2.0431986742084622,-0.05263659755714094,-1.238798727966763,0.6519401850417875,-0.36669185235796614,-0.03643705974055266,0.9400708247065171,1.4073061679039114,0.47387853827781456,0.1009471828663249,1.1137508883827825,1,1,,,,,,,,,,,,,,,,
-0.9971540972763273,1.3964235158924343,-0.198514618004055,-1.1633575071931614,-1.036462419552892,-0.5976783393374748,0.7550529436987501,-0.3375979225598582,0.008964512845950725,-0.027526606966402512,0.4314429446844508,1.4073061679039114,-1.4268583411935547,-0.5249062410115953,-0.6756600288787696,1,0,,,,,,,,,,,,,,,,
-0.9971540972763273,-0.4116159836207899,-0.7255751901794409,-1.9118214525160075,-1.036462419552892,1.5824886277838608,-1.238798727966763,-1.327136030161504,-1.2432233711671055,0.5471975969662821,-0.2986841734117412,0.12057904959740082,-1.4268583411935547,-0.5419803231305602,-0.03658470128535821,1,1,0.026176936344145467,0.0022071684044556944,0.004804129144455147,0.0055666259735831685,-0.00388849663462375,-0.0022407427896859017,0.0020182690441032567,,0.0021322615333515286,,False,,0.001209300187760803,,,-0.0017442707206911355
-0.10845072862302771,-1.315635733377402,-0.627775806196156,0.20882639256538985,2.0431986742084622,0.492405144223193,-1.238798727966763,0.6519401850417875,0.259402089648562,0.8635186704486124,-0.5058269793884698,-0.5227845095558545,-0.5482737022642452,-0.05448584056149347,0.5598856044684924,1,1,,,,,,,,,,,,,,,,
-0.45295058951603573,-1.315635733377402,-0.09774494901790315,-0.29014957098317423,2.0431986742084622,1.0374468860035269,0.7550529436987501,0.6519401850417875,0.008964512845950725,-0.1411348798368169,0.5873127788847615,-1.809511627862365,0.00022816030754436843,1.3767932501696674,1.4971960849388293,1,1,,,,,,,,,,,,,,,,
-0.8919333010749121,1.3964235158924343,2.0391000841556925,-0.41489356187031523,0.5033681273277852,-1.6877618228981428,1.4196701675872543,0.6519401850417875,0.008964512845950725,-0.9898555065746186,0.3678644596816925,-0.5227845095558545,-0.4758763646988412,-0.1737100346680587,0.3042554734311279,1,1,,,,,,,,,,,,,,,,
2.031610746564514,1.3964235158924343,-0.6843212318062892,0.832546347001095,-0.26654714611255337,-0.5976783393374748,0.7550529436987501,-0.3375979225598582,1.261152396859007,-1.3228836790084806,0.006902738375709975,1.4073061679039114,1.0456947976927005,-0.8849338691408034,-1.7407855748677887,1,1,,,,,,,,,,,,,,,,
-0.735900989401167,-1.315635733377402,2.3928940311638414,-0.040661589208892186,-0.26654714611255337,1.5824886277838608,-0.5741815040782585,-1.327136030161504,0.3846208780498676,-0.41067607625485897,-0.6309330305229297,-1.1661480687091097,1.2420265605819316,1.3703168741935083,1.4971960849388293,1,1,,,,,,,,,,,,,,,,
-0.6705877124323769,0.4924037661358222,-0.25131968472168914,-0.9138695254188793,0.5033681273277852,-0.05263659755714094,0.09043571981024574,0.6519401850417875,-0.7423482175618831,-0.4195865290290091,-0.5673545455201714,0.7639426087506561,-0.7286535094187263,-0.14044501260869605,0.7303056918267355,1,1,,,,,,,,,,,,,,,,
-0.09029585163509284,1.3964235158924343,-0.415455433769002,0.33357038345253087,-1.036462419552892,-0.5976783393374748,-0.5741815040782585,-1.327136030161504,0.13418330124725636,-2.0613374526661743,-0.6555440569756102,0.7639426087506561,0.060354762692371416,-0.22169409303687385,0.21904542975200636,1,1,,,,,,,,,,,,,,,,
-0.8085204973529064,0.4924037661358222,2.6621998714237756,0.20882639256538985,1.2732834007681237,1.5824886277838608,0.09043571981024574,0.6519401850417875,0.008964512845950725,1.072914310641141,-1.3118380957137603,-0.5227845095558545,0.6800268893115073,-0.5493398412852865,-0.973895181755695,0,0,,,,,,,,,,,,,,,,
-0.9971540972763273,0.4924037661358222,-0.6334963550905663,0.33357038345253087,-1.8063776929932305,1.5824886277838608,1.4196701675872543,0.6519401850417875,0.8854960316550902,-0.3839447179324085,0.28377678596836703,1.4073061679039114,-1.4268583411935547,0.06267768846174841,1.0285408447036608,1,1,,,,,,,,,,,,,,,,
1.2079992539411275,-1.315635733377402,-0.5989530406127808,0.20882639256538985,1.2732834007681237,-0.05263659755714094,1.4196701675872543,0.6519401850417875,0.259402089648562,0.045984628420336224,-0.18998547324573506,-1.1661480687091097,0.9499830632842001,0.2081017671991391,1.0711458665432216,1,1,,,,,,,,,,,,,,,,
1.5675543786777888,0.4924037661358222,-0.6394369250963002,0.33357038345253087,-0.26654714611255337,-0.5976783393374748,0.7550529436987501,0.6519401850417875,0.3846208780498676,-0.6378926219956877,-0.32534611873547853,-1.1661480687091097,1.0211533273315465,1.1233314449208953,1.6250111504575115,1,1,,,,,,,,,,,,,,,,
-0.862985128316711,-0.4116159836207899,2.848777773826083,0.08408240167824883,-0.26654714611255337,1.0374468860035269,0.09043571981024574,-0.3375979225598582,0.008964512845950725,0.06380553396863652,-0.723224379720482,-0.5227845095558545,0.12416258563137154,1.0076398195285987,0.5172805826289317,1,1,,,,,,,,,,,,,,,,
0.7111755471005684,-1.315635733377402,-0.6667195429004112,2.204730246759646,-1.036462419552892,1.0374468860035269,1.4196701675872543,0.6519401850417875,1.8872463388655352,0.9682164905448767,-0.10999963727452301,1.4073061679039114,0.057900615656256024,-0.22287161594163005,-0.24960981048316203,1,1,,,,,,,,,,,,,,,,
-0.5472673894777461,-0.4116159836207899,-0.037899206737917766,0.20882639256538985,0.5033681273277852,1.5824886277838608,-0.5741815040782585,-1.327136030161504,0.008964512845950725,0.5026453330955314,0.17917992354447437,-1.1661480687091097,-0.16297261759412904,1.3470607968245734,1.198960932061904,1,1,,,,,,,,,,,,,,,,
-0.8738337743216965,0.4924037661358222,2.848777773826083,-0.7891255345317383,-0.26654714611255337,-0.05263659755714094,0.09043571981024574,-0.3375979225598582,-0.49191064075927177,-0.6713068198987509,-0.7109188664941417,0.7639426087506561,0.02354255715064057,-0.5781891524518133,-0.4626349196809658,1,0,,,,,,,,,,,,,,,,
-0.6453480054003699,-0.4116159836207899,0.2138049446161384,-0.29014957098317423,-0.26654714611255337,0.492405144223193,0.7550529436987501,0.6519401850417875,0.008964512845950725,0.6719439358043843,0.3678644596816925,1.4073061679039114,-0.1715621322205329,0.0932932839854096,0.6877006699871747,1,1,,,,,,,,,,,,,,,,
1.4506546829505984,0.4924037661358222,-0.6147945606280709,-1.6623334707417254,-1.036462419552892,-0.5976783393374748,-1.238798727966763,-0.3375979225598582,-2.2449736783775505,-0.11440352151436647,-0.18998547324573506,-1.1661480687091097,1.0935506648969504,0.1262639253185832,0.8581207573454178,1,1,,,,,,,,,,,,,,,,
-0.1916974816408754,0.4924037661358222,-0.3327274959113752,-0.29014957098317423,-0.26654714611255337,1.0374468860035269,-1.238798727966763,-0.3375979225598582,-1.1180045827657998,-1.1992511467671472,-1.3282454466822142,0.12057904959740082,0.09839404175215996,-0.16929432377522294,0.3894655171102494,1,1,,,,,,,,,,,,,,,,
-0.2899994985023764,-0.4116159836207899,-0.4317369960069392,0.5830583652268129,1.2732834007681237,-0.5976783393374748,-1.238798727966763,0.6519401850417875,0.13418330124725636,-0.9854002801875436,2.3572557646067103,-1.1661480687091097,-0.29795070458047546,-0.6550225219871554,-0.6330550070392089,0,1,,,,,,,,,,,,,,,,
-0.9971540972763273,0.4924037661358222,0.08795286893911032,0.08408240167824883,2.0431986742084622,0.492405144223193,0.7550529436987501,0.6519401850417875,0.13418330124725636,-0.36389619919057065,0.8846960151879858,-1.1661480687091097,-1.4268583411935547,-0.08510143608515466,0.4320705389498102,1,1,,,,,,,,,,,,,,,,
1.4046032876641295,-0.4116159836207899,-0.6398769673189472,1.331522310549659,0.5033681273277852,-1.6877618228981428,-1.238798727966763,-1.327136030161504,1.0107148200563958,-0.27256405825553165,0.13816154612334,-0.5227845095558545,0.8604066964659884,0.03853846891424631,0.7303056918267355,1,1,,,,,,,,,,,,,,,,
-0.9028372973146168,0.4924037661358222,1.762753568333407,-0.9138695254188793,2.0431986742084622,-0.5976783393374748,-0.5741815040782585,0.6519401850417875,0.008964512845950725,-1.8341209069253455,-1.336449122166441,-1.809511627862365,-0.6501208042630339,-0.7212581853796916,-0.8034750943974519,0,0,,,,,,,,,,,,,,,,
-0.29708432854644856,0.4924037661358222,-0.2636408669558038,-1.0386135163060204,-1.036462419552892,1.0374468860035269,0.7550529436987501,0.6519401850417875,-0.6171294291605774,0.2598354949999398,0.4786140787187554,1.4073061679039114,0.050538174547909855,0.28993960907969496,0.815515735505857,1,1,,,,,,,,,,,,,,,,
-0.9971540972763273,1.3964235158924343,-0.6792607462458493,0.5830583652268129,-1.036462419552892,-0.05263659755714094,-0.5741815040782585,0.6519401850417875,1.1359336084577014,0.26874594777408994,0.9113579605117231,-0.5227845095558545,-1.4268583411935547,-0.30235441201267355,-0.4626349196809658,1,0,,,,,,,,,,,,,,,,
1.5923512838320413,-0.4116159836207899,-0.6158946661846884,-1.1633575071931614,0.5033681273277852,-0.5976783393374748,-0.5741815040782585,0.6519401850417875,-1.6188797363710223,-0.22355656799770582,-0.953952752714363,0.12057904959740082,1.23220997243747,-0.6906425898560304,-0.6756600288787696,1,1,0.02858875044848324,0.003419970994679784,0.006939810653229266,0.00636642051340598,-0.0034143390783201726,-0.004703727442855553,0.001424881925162128,,0.0008445393039080421,,False,0.0007718043546567243,,,-0.001036774978014496,
0.08062567317814763,0.4924037661358222,-0.5215056094269173,-0.6643815436445972,-0.26654714611255337,1.0374468860035269,0.7550529436987501,0.6519401850417875,-0.36669185235796614,1.8659446075405044,0.255063921773573,-0.5227845095558545,-0.0071342808008018005,-0.8443093289267145,-1.1017102472743772,1,1,0.02582932494145297,0.003843441676503276,0.005593686969463994,0.005786891081588829,-0.0034606013855764026,-0.003132207564176273,0.0034647678275872805,-0.001344793872626863,0.0022430784730829273,,False,,,-0.0007581997559710268,,
1.429400192818382,-1.315635733377402,-0.7667191379969309,-0.1654055800960332,0.5033681273277852,-0.05263659755714094,-1.238798727966763,-1.327136030161504,0.008964512845950725,-0.7849150927691653,0.8129138547010005,-0.5227845095558545,-0.06235258911339807,-0.4198123217621044,-0.1643997668040405,1,1,,,,,,,,,,,,,,,,
0.6350136241267929,-1.315635733377402,-0.5892721117145477,0.5830583652268129,0.5033681273277852,-0.5976783393374748,0.7550529436987501,0.6519401850417875,0.008964512845950725,-0.005250475031027139,-0.1305088259850902,-1.809511627862365,0.3818480244234875,2.8872607562456825,2.1788764343718015,1,1,,,,,,,,,,,,,,,,
1.879286900616963,-0.4116159836207899,-0.6649593740098234,-0.1654055800960332,0.5033681273277852,-0.05263659755714094,0.7550529436987501,-0.3375979225598582,0.008964512845950725,-0.564381386608949,0.3227442445184447,-0.5227845095558545,1.0910965178608352,-0.07980258301375176,0.13383538607288484,1,1,,,,,,,,,,,,,,,,
-0.05044368263718703,-0.4116159836207899,-0.6178748561865997,0.33357038345253087,-0.26654714611255337,-0.05263659755714094,-0.5741815040782585,-1.327136030161504,0.7602772432537845,1.4649742327037476,0.20994370661032516,1.4073061679039114,-0.46237855600020655,-0.8136937334030533,-1.1869202909534988,1,1,0.021783227770791093,0.003991077692769092,0.003992588631594709,0.0038979880159341613,-0.004095075940126881,-0.0021690834009129973,,,0.00461336808304542,,True,-0.00101181741226894,0.0009284635947205283,,,0.0015543755081304882
-0.7323585743791309,0.4924037661358222,2.848777773826083,-0.9138695254188793,-0.26654714611255337,1.5824886277838608,-1.9034159518552671,0.6519401850417875,0.008964512845950725,1.3313174410914954,0.1586707348339072,1.4073061679039114,1.6616857037576631,1.0191206678499716,-0.07918972312491897,0,0,,,,,,,,,,,,,,,,
0.3161962721435464,-0.4116159836207899,-0.4383376293466435,-1.0386135163060204,0.5033681273277852,1.5824886277838608,-0.5741815040782585,-1.327136030161504,-0.9927857943644943,2.1822656810228347,-0.18998547324573506,-0.5227845095558545,0.6346251691433726,-0.6388315820467576,-1.2721303346326203,1,1,0.025220527831371294,0.0026641758160243162,0.004363510177136524,0.0043559457998929305,-0.006011403972834034,-0.002753967496196762,0.003523860829605035,-0.0010587633634943218,0.003953155932633064,,False,0.0016743540776800571,,,,
1.6508011316956366,-0.4116159836207899,-0.7089635962745185,-2.5355414069517126,-1.8063776929932305,1.5824886277838608,-1.238798727966763,-0.3375979225598582,-2.119754889976245,0.07717121312986175,-1.672799817019743,0.7639426087506561,0.5327780671445839,-0.5428634653091273,-0.8034750943974519,1,1,0.02506532385401,0.002421737403689581,0.004765014647117764,0.004597116593079943,-0.005199627042275559,-0.004367120682841329,,-0.0011649484367364084,0.0019266766855997265,,False,,,,-0.0011740752525833292,-0.0013502485971155658
1.937736748480558,1.3964235158924343,-0.6073138428430728,-1.2881014980803023,-0.26654714611255337,-0.5976783393374748,0.7550529436987501,-0.3375979225598582,0.008964512845950725,-0.5198291227381983,-0.8114138911759209,0.7639426087506561,1.6616857037576631,-0.599678945463614,-1.0165002035952557,0,0,,,,,,,,,,,,,,,,
-0.6816577593762396,-0.4116159836207899,0.9794784120218337,-0.5396375527574563,1.2732834007681237,1.5824886277838608,1.4196701675872543,0.6519401850417875,0.008964512845950725,0.45141022964416805,-1.000098427313139,0.7639426087506561,0.4444287738444299,-0.8811069197003457,-1.5703654875095456,1,1,0.026959510254049208,0.002836137136271886,0.0041729482251777255,0.004749619527910135,-0.0015728650922827803,-0.003810802585138176,0.0024123466641777407,,,0.0010707429782800468,False,,,,0.0013631046758671801,0.0031623371044890367
-0.3152392055343834,-1.315635733377402,-0.388612858187538,-0.5396375527574563,-0.26654714611255337,1.0374468860035269,1.4196701675872543,-1.327136030161504,0.13418330124725636,-0.6980381782212013,-0.803210215691694,1.4073061679039114,-0.2513219108942831,-0.11159570144216915,0.34686049527068863,1,1,,,,,,,,,,,,,,,,
-0.9971540972763273,0.4924037661358222,1.2628656034064705,0.45831437433967187,-0.26654714611255337,-0.5976783393374748,-1.9034159518552671,-1.327136030161504,0.8854960316550902,0.273201174161165,0.35145710871323876,-0.5227845095558545,-1.4268583411935547,0.09888651778300155,0.9859358228641001,1,1,,,,,,,,,,,,,,,,
-0.2572321595485427,-0.4116159836207899,0.07299143336911397,0.7078023561139539,-0.26654714611255337,-0.5976783393374748,-1.238798727966763,-0.3375979225598582,0.6350584548524789,-0.4797320852545226,0.2673694349999133,-1.809511627862365,0.9021271960799501,1.1842682552420287,0.9433308010245394,1,1,,,,,,,,,,,,,,,,
2.2175875352214076,-0.4116159836207899,-0.7012628573781969,1.082034328775377,-1.036462419552892,1.0374468860035269,0.7550529436987501,0.6519401850417875,0.008964512845950725,-0.680217272672901,-0.13461066372720365,0.7639426087506561,1.027288694921835,-0.5605263088804703,-0.973895181755695,0,1,,,,,,,,,,,,,,,,
-0.9971540972763273,-0.4116159836207899,0.750656456245419,-0.040661589208892186,-0.26654714611255337,0.492405144223193,-1.238798727966763,-0.3375979225598582,0.5098396664511733,0.1328615429683002,-0.18998547324573506,0.12057904959740082,-1.4268583411935547,-0.8787518738908333,-1.4851554438304242,1,1,0.026992868342142446,0.002013817609560342,0.00550821880062201,0.004602865740628081,-0.007168702905852074,-0.002680645651591399,0.0032079122629493115,-0.001606737341452098,0.0034944275660368446,,False,,,,-0.0013334199903205046,
-0.9971540972763273,-0.4116159836207899,-0.48894248495104287,2.3294742376467874,-1.036462419552892,-1.6877618228981428,0.7550529436987501,0.6519401850417875,2.5133402808720633,-0.2057356624494055,0.0417683591836742,0.7639426087506561,-1.4268583411935547,-0.8263521046291824,-1.4425504219908634,1,1,0.023421437691022732,0.003240262726802553,0.005066177880830054,0.004809813814612026,-0.003900975003132544,-0.0039083591991829125,0.002704702929260303,-0.0013101073074812068,0.001969193693750553,,False,,,,,0.0014363896178803922
0.7439428860544021,-1.315635733377402,-0.5985129983901337,-1.7870774616288665,-0.26654714611255337,1.0374468860035269,1.4196701675872543,-0.3375979225598582,-1.368442159568411,0.803373114223099,0.3104387312921044,-0.5227845095558545,0.4542453619888914,0.004390304676316519,0.4320705389498102,1,1,,,,,,,,,,,,,,,,
-0.6635028823883047,-0.4116159836207899,0.5200743315784165,-1.0386135163060204,-1.036462419552892,-0.05263659755714094,0.09043571981024574,0.6519401850417875,-1.4936609479697167,-0.32825438809397006,-1.1641719369976766,0.12057904959740082,0.08244208601740992,-0.7621771063199695,-1.357340378311742,1,1,0.02740598786324349,0.0032637406951120883,0.003825477519411547,0.0057347956259437465,-0.00522780367570818,-0.0032505680552302324,0.0013201079420503377,-0.0008793949280751324,,,False,-0.0018235046120882272,,,-0.0019845533574119507,
